Player,AVG,position,year,search_full_name,player_id
Erik Ezukanma,365.0,WR,2022,erikezukanma,8114
Case Keenum,368.0,QB,2022,casekeenum,1737
Chris Conley,368.0,WR,2022,chrisconley,2381
Carlos Hyde,369.0,RB,2022,carloshyde,2257
Jordan Love,370.0,QB,2022,jordanlove,6804
Mike Boone ,381.0,RB,2022,mikeboone,5209
Anthony Firkser,371.0,TE,2022,anthonyfirkser,4435
Abram Smith,371.0,RB,2022,abramsmith,8190
Eric Ebron,372.0,TE,2022,ericebron,2118
Phillip Lindsay,372.0,RB,2022,philliplindsay,5170
Chris Herndon,373.0,TE,2022,chrisherndon,5009
Colt McCoy,408.0,QB,2022,coltmccoy,533
Kendall Hinton,423.0,WR,2022,kendallhinton,7210
Nick Mullens,376.0,QB,2022,nickmullens,4464
Andy Dalton,377.0,QB,2022,andydalton,829
Tylan Wallace,378.0,WR,2022,tylanwallace,7595
KaVontae Turpin,379.0,WR,2022,kavontaeturpin,8917
Deonte Harty,379.0,WR,2022,deonteharty,6234
T.Y. Hilton,380.0,WR,2022,tyhilton,1110
Marcedes Lewis,381.0,TE,2022,marcedeslewis,111
Jaelon Darden,409.5,WR,2022,jaelondarden,7713
Bo Melton,382.0,WR,2022,bomelton,8204
Chad Henne,423.0,QB,2022,chadhenne,89
Jeremy Ruckert,383.0,TE,2022,jeremyruckert,8145
Kalif Raymond,384.0,WR,2022,kalifraymond,3634
Nick Vannett,385.0,TE,2022,nickvannett,3258
Simi Fehoko,386.0,WR,2022,simifehoko,7812
Antonio Williams,387.0,RB,2022,antoniowilliams,7203
Maxx Williams,388.0,TE,2022,maxxwilliams,2360
Noah Gray,389.0,TE,2022,noahgray,7828
Jarrett Stidham,391.0,QB,2022,jarrettstidham,6136
Dante Pettis,394.0,WR,2022,dantepettis,4992
Michael Strachan,395.0,WR,2022,michaelstrachan,7944
Grant Calcaterra,397.0,TE,2022,grantcalcaterra,8177
Connor Heyward,398.0,TE,2022,connorheyward,8181
Colby Parkinson,399.0,TE,2022,colbyparkinson,6865
Josiah Deguara,400.0,TE,2022,josiahdeguara,7050
Tony Jones Jr.,401.0,RB,2022,tonyjones,6984
Craig Reynolds,402.0,RB,2022,craigreynolds,6659
Jalen Virgil,403.0,WR,2022,jalenvirgil,8416
Greg Dortch,404.0,WR,2022,gregdortch,5970
Jared Bernhardt,405.0,WR,2022,jaredbernhardt,8663
Chris Moore,406.0,WR,2022,chrismoore,3269
Thaddeus Moss,407.0,TE,2022,thaddeusmoss,6919
Todd Gurley,408.0,RB,2022,toddgurley,2315
Duke Johnson Jr.,409.0,RB,2022,dukejohnson,2382
Stanley Morgan Jr.,410.0,WR,2022,stanleymorgan,6069
Greg Ward,411.0,WR,2022,gregward,6744
Jermar Jefferson,411.5,RB,2022,jermarjefferson,7599
Quintez Cephus,412.0,WR,2022,quintezcephus,6895
Kyle Juszczyk,413.0,RB,2022,kylejuszczyk,
Justyn Ross ,414.0,WR,2022,justynross,8140
Keke Coutee,415.0,WR,2022,kekecoutee,5007
Jordan Akins,416.0,TE,2022,jordanakins,5032
Damiere Byrd,418.0,WR,2022,damierebyrd,2673
Drew Sample,419.0,TE,2022,drewsample,6001
Ty Johnson,420.0,RB,2022,tyjohnson,6039
Travis Fulgham,421.0,WR,2022,travisfulgham,6059
Brandon Allen,422.0,QB,2022,brandonallen,3357
Salvon Ahmed,423.0,RB,2022,salvonahmed,6918
Kylin Hill,424.0,RB,2022,kylinhill,7572
Will Dissly ,425.0,TE,2022,willdissly,5010
Steven Sims Jr.,427.0,WR,2022,stevensims,6402
Isaiah Ford,428.0,WR,2022,isaiahford,4252
Tyler Kroft,429.0,TE,2022,tylerkroft,2390
Pharaoh Brown,430.0,TE,2022,pharaohbrown,4443
Dee Eskridge,431.0,WR,2022,deeeskridge,7612
Anthony Schwartz,432.0,WR,2022,anthonyschwartz,7533
Sincere McCormick,433.0,RB,2022,sinceremccormick,8220
Jeff Smith,434.0,WR,2022,jeffsmith,6557
Dare Ogunbowale,435.0,RB,2022,dareogunbowale,4718
KhaDarel Hodge,436.0,WR,2022,khadarelhodge,5773
Jalen Nailor,437.0,WR,2022,jalennailor,8180
Cole Turner,441.0,TE,2022,coleturner,8214
Trayveon Williams,442.0,RB,2022,trayveonwilliams,6144
Nick Muse,444.0,TE,2022,nickmuse,8523
Blaine Gabbert,445.0,QB,2022,blainegabbert,862
Trent Taylor,446.0,WR,2022,trenttaylor,4218
P.J. Walker,447.0,QB,2022,pjwalker,4335
Diontae Spencer,449.0,WR,2022,diontaespencer,5828
Devin Asiasi,450.0,TE,2022,devinasiasi,6956
Tyrie Cleveland,451.0,WR,2022,tyriecleveland,7032
Chris Manhertz,452.0,TE,2022,chrismanhertz,3048
Jonathan Ward,453.0,RB,2022,jonathanward,7087
Tanner Hudson,454.0,TE,2022,tannerhudson,5409
Ben Ellefson,455.0,TE,2022,benellefson,7288
Logan Woodside,456.0,QB,2022,loganwoodside,5128
Trenton Irwin,457.0,WR,2022,trentonirwin,6598
David Sills V,458.0,WR,2022,davidsills,6154
Parker Hesse,459.0,TE,2022,parkerhesse,6662
Warren Jackson,460.0,WR,2022,warrenjackson,7550
Tim Tebow,461.0,TE,2022,timtebow,559
Samori Toure,463.0,WR,2022,samoritoure,8235
Dennis Houston,465.0,WR,2022,dennishouston,8801
Dareke Young,466.0,WR,2022,darekeyoung,8527
Skylar Thompson,467.0,QB,2022,skylarthompson,8206
Michael Woods II,468.0,WR,2022,michaelwoods,8202
Antoine Wesley ,469.0,WR,2022,antoinewesley,6165
Christian McCaffrey,2.3,RB,2023,christianmccaffrey,4034
Tyreek Hill,5.3,WR,2023,tyreekhill,3321
Travis Kelce,8.3,TE,2023,traviskelce,1466
CeeDee Lamb,8.5,WR,2023,ceedeelamb,6786
Stefon Diggs,9.5,WR,2023,stefondiggs,2449
A.J. Brown,12.0,WR,2023,ajbrown,5859
Amon-Ra St. Brown,14.8,WR,2023,amonrastbrown,7547
Tony Pollard,16.8,RB,2023,tonypollard,5967
Patrick Mahomes II,17.0,QB,2023,patrickmahomes,4046
Josh Allen,17.3,QB,2023,joshallen,4984
Jalen Hurts,18.0,QB,2023,jalenhurts,6904
Jaylen Waddle,22.0,WR,2023,jaylenwaddle,7526
DeVonta Smith,23.5,WR,2023,devontasmith,7525
Lamar Jackson,24.8,QB,2023,lamarjackson,4881
Cooper Kupp,26.3,WR,2023,cooperkupp,4039
Deebo Samuel Sr.,27.8,WR,2023,deebosamuel,5872
Jahmyr Gibbs,33.5,RB,2023,jahmyrgibbs,9221
Amari Cooper,36.3,WR,2023,amaricooper,2309
Mark Andrews,37.3,TE,2023,markandrews,5012
Brandon Aiyuk,44.0,WR,2023,brandonaiyuk,6803
Najee Harris,44.5,RB,2023,najeeharris,7528
Aaron Jones Sr.,48.3,RB,2023,aaronjones,4199
George Kittle,49.3,TE,2023,georgekittle,4217
James Cook III,50.0,RB,2023,jamescook,8138
Chris Godwin Jr.,59.3,WR,2023,chrisgodwin,4037
Christian Watson,63.0,WR,2023,christianwatson,8167
Rachaad White,63.5,RB,2023,rachaadwhite,8136
Dallas Goedert,64.0,TE,2023,dallasgoedert,5022
D'Andre Swift,64.8,RB,2023,dandreswift,6790
Isiah Pacheco,65.8,RB,2023,isiahpacheco,8205
David Montgomery,66.8,RB,2023,davidmontgomery,5892
Mike Evans,68.0,WR,2023,mikeevans,2216
Gabe Davis,71.0,WR,2023,gabedavis,6943
Diontae Johnson,72.3,WR,2023,diontaejohnson,5937
George Pickens,72.5,WR,2023,georgepickens,8137
Dak Prescott,73.5,QB,2023,dakprescott,3294
Zay Flowers,74.3,WR,2023,zayflowers,9997
Tua Tagovailoa,77.0,QB,2023,tuatagovailoa,6768
Brandin Cooks,77.0,WR,2023,brandincooks,2197
Dalvin Cook,77.3,RB,2023,dalvincook,4029
David Njoku,91.3,TE,2023,davidnjoku,4033
Raheem Mostert,93.0,RB,2023,raheemmostert,2749
Justin Jefferson,1.0,WR,2023,justinjefferson,6794
Ja'Marr Chase,2.3,WR,2023,jamarrchase,7564
De'Von Achane,96.0,RB,2023,devonachane,9226
Austin Ekeler,4.3,RB,2023,austinekeler,4663
Odell Beckham Jr.,97.5,WR,2023,odellbeckham,2078
Bijan Robinson,7.3,RB,2023,bijanrobinson,9509
Jared Goff,99.5,QB,2023,jaredgoff,3163
Elijah Moore,99.8,WR,2023,elijahmoore,7596
Rashod Bateman,101.0,WR,2023,rashodbateman,7571
Saquon Barkley,10.0,RB,2023,saquonbarkley,4866
Nick Chubb ,10.3,RB,2023,nickchubb,4988
Dalton Kincaid,103.3,TE,2023,daltonkincaid,10236
Kadarius Toney,103.8,WR,2023,kadariustoney,7606
Jerick McKinnon,105.3,RB,2023,jerickmckinnon,2161
Garrett Wilson,15.3,WR,2023,garrettwilson,8146
Davante Adams,17.0,WR,2023,davanteadams,2133
Derrick Henry,20.0,RB,2023,derrickhenry,3198
Nico Collins,109.0,WR,2023,nicocollins,7569
Sam LaPorta,109.3,TE,2023,samlaporta,10859
Chris Olave,22.3,WR,2023,chrisolave,8144
Elijah Mitchell,111.0,RB,2023,elijahmitchell,7561
Josh Jacobs,23.3,RB,2023,joshjacobs,5850
Tyler Higbee,115.0,TE,2023,tylerhigbee,3271
Dalton Schultz,115.3,TE,2023,daltonschultz,5001
Calvin Ridley,29.0,WR,2023,calvinridley,4981
Kenneth Gainwell,116.0,RB,2023,kennethgainwell,
Tee Higgins,29.7,WR,2023,teehiggins,6801
Rhamondre Stevenson,30.3,RB,2023,rhamondrestevenson,7611
Brock Purdy,116.8,QB,2023,brockpurdy,8183
Jameson Williams,117.3,WR,2023,jamesonwilliams,8148
DK Metcalf,31.7,WR,2023,dkmetcalf,5846
Travis Etienne Jr.,33.0,RB,2023,travisetienne,7543
Joe Mixon,35.7,RB,2023,joemixon,4018
Keenan Allen,36.3,WR,2023,keenanallen,1479
Rashee Rice,121.3,WR,2023,rasheerice,10229
Joe Burrow,37.3,QB,2023,joeburrow,6770
Justin Herbert,41.3,QB,2023,justinherbert,6797
DJ Moore,44.0,WR,2023,djmoore,4983
Justin Fields,44.0,QB,2023,justinfields,7591
Kenneth Walker III,45.0,RB,2023,kennethwalker,8151
T.J. Hockenson,46.0,TE,2023,tjhockenson,5844
Breece Hall,47.0,RB,2023,breecehall,8155
Dameon Pierce,48.0,RB,2023,dameonpierce,8129
Jonathan Taylor,49.0,RB,2023,jonathantaylor,6813
DeAndre Hopkins,49.3,WR,2023,deandrehopkins,1426
Mike Williams ,51.0,WR,2023,mikewilliams,4068
Jake Ferguson,133.0,TE,2023,jakeferguson,8110
Drake London,52.3,WR,2023,drakelondon,8112
Devin Singletary,134.8,RB,2023,devinsingletary,6130
Trevor Lawrence,55.7,QB,2023,trevorlawrence,7523
Terry McLaurin,55.7,WR,2023,terrymclaurin,5927
Darren Waller,56.7,TE,2023,darrenwaller,2505
Alexander Mattison,57.3,RB,2023,alexandermattison,5987
Christian Kirk,58.3,WR,2023,christiankirk,4950
Miles Sanders,61.3,RB,2023,milessanders,6151
Javonte Williams,62.3,RB,2023,javontewilliams,7588
Tyler Lockett,65.3,WR,2023,tylerlockett,2374
Cam Akers ,65.7,RB,2023,camakers,6938
Jerry Jeudy,67.0,WR,2023,jerryjeudy,6783
Michael Pittman Jr.,71.0,WR,2023,michaelpittman,6819
Jahan Dotson,74.0,WR,2023,jahandotson,8119
Kyle Pitts Sr.,74.0,TE,2023,kylepitts,7553
James Conner,74.7,RB,2023,jamesconner,4137
Alvin Kamara,76.0,RB,2023,alvinkamara,4035
Deshaun Watson,81.0,QB,2023,deshaunwatson,4017
Jordan Addison,83.0,WR,2023,jordanaddison,9756
Jaxon Smith-Njigba,85.7,WR,2023,jaxonsmithnjigba,9488
Khalil Herbert,87.0,RB,2023,khalilherbert,7608
Courtland Sutton,89.0,WR,2023,courtlandsutton,5045
Marquise Brown,89.3,WR,2023,marquisebrown,5848
Evan Engram,92.0,TE,2023,evanengram,4066
Brian Robinson Jr.,92.7,RB,2023,brianrobinson,8154
Antonio Gibson,93.0,RB,2023,antoniogibson,6945
AJ Dillon,96.3,RB,2023,ajdillon,6828
Kirk Cousins,98.3,QB,2023,kirkcousins,1166
Daniel Jones,100.3,QB,2023,danieljones,5870
Pat Freiermuth,100.7,TE,2023,patfreiermuth,7600
Treylon Burks,101.3,WR,2023,treylonburks,8135
Anthony Richardson Sr.,102.0,QB,2023,anthonyrichardson,9229
Michael Thomas,103.3,WR,2023,michaelthomas,3199
Geno Smith,107.3,QB,2023,genosmith,1373
Skyy Moore,107.7,WR,2023,skyymoore,8168
Zach Charbonnet,107.7,RB,2023,zachcharbonnet,9753
Aaron Rodgers,109.3,QB,2023,aaronrodgers,96
Jamaal Williams,110.0,RB,2023,jamaalwilliams,4149
Quentin Johnston,110.3,WR,2023,quentinjohnston,9754
Jaylen Warren,112.3,RB,2023,jaylenwarren,8228
Samaje Perine,113.3,RB,2023,samajeperine,4147
JuJu Smith-Schuster,116.7,WR,2023,jujusmithschuster,4040
Rashaad Penny,120.3,RB,2023,rashaadpenny,4985
Matthew Stafford,121.3,QB,2023,matthewstafford,421
Romeo Doubs,121.3,WR,2023,romeodoubs,8121
Jordan Love,122.0,QB,2023,jordanlove,6804
Michael Gallup,126.7,WR,2023,michaelgallup,5038
Tank Bigsby,127.0,RB,2023,tankbigsby,9225
Allen Lazard,128.0,WR,2023,allenlazard,5185
Kenny Pickett,129.7,QB,2023,kennypickett,8160
Damien Harris,130.0,RB,2023,damienharris,5890
Jakobi Meyers,133.3,WR,2023,jakobimeyers,5947
Adam Thielen,133.7,WR,2023,adamthielen,1689
Tyler Allgeier,135.3,RB,2023,tylerallgeier,8132
Marquez Valdes-Scantling,136.0,WR,2023,marquezvaldesscantling,5086
Gus Edwards,136.3,RB,2023,gusedwards,5248
Derek Carr,137.0,QB,2023,derekcarr,2028
Tyler Boyd,137.3,WR,2023,tylerboyd,3225
Dawson Knox,138.3,TE,2023,dawsonknox,5906
Juwan Johnson,138.7,TE,2023,juwanjohnson,7002
Ezekiel Elliott,139.0,RB,2023,ezekielelliott,3164
Jayden Reed,140.0,WR,2023,jaydenreed,10222
Darnell Mooney,140.0,WR,2023,darnellmooney,7090
Chigoziem Okonkwo,142.7,TE,2023,chigoziemokonkwo,
Cole Kmet,142.7,TE,2023,colekmet,6826
Jerome Ford,143.0,RB,2023,jeromeford,8143
Roschon Johnson,145.3,RB,2023,roschonjohnson,10235
C.J. Stroud,149.0,QB,2023,cjstroud,9758
Van Jefferson,151.7,WR,2023,vanjefferson,6853
Kareem Hunt,152.0,RB,2023,kareemhunt,4098
Gerald Everett,152.7,TE,2023,geraldeverett,4089
Donovan Peoples-Jones,153.3,WR,2023,donovanpeoplesjones,6824
Clyde Edwards-Helaire,154.7,RB,2023,clydeedwardshelaire,6820
Tyjae Spears,155.3,RB,2023,tyjaespears,9508
Greg Dulcich,155.7,TE,2023,gregdulcich,8172
K.J. Osborn,155.7,WR,2023,kjosborn,7066
Sam Howell,157.0,QB,2023,samhowell,8162
Isaiah Likely,158.3,TE,2023,isaiahlikely,8131
Kyren Williams,161.3,RB,2023,kyrenwilliams,8150
Puka Nacua,161.3,WR,2023,pukanacua,9493
Irv Smith Jr.,164.7,TE,2023,irvsmith,6126
Luke Musgrave,170.3,TE,2023,lukemusgrave,9481
Chuba Hubbard,172.7,RB,2023,chubahubbard,7594
Baker Mayfield,174.0,QB,2023,bakermayfield,4892
Leonard Fournette,174.0,RB,2023,leonardfournette,3969
D'Onta Foreman,174.7,RB,2023,dontaforeman,4111
Deon Jackson,178.3,RB,2023,deonjackson,7551
Deuce Vaughn,185.0,RB,2023,deucevaughn,9505
Khalil Shakir,187.3,WR,2023,khalilshakir,8134
Ryan Tannehill,187.7,QB,2023,ryantannehill,1049
Cade Otton,188.0,TE,2023,cadeotton,8111
Mecole Hardman Jr.,188.0,WR,2023,mecolehardman,5917
Richie James Jr.,189.0,WR,2023,richiejames,5137
Rico Dowdle,191.3,RB,2023,ricodowdle,7021
Taysom Hill,199.3,TE,2023,taysomhill,4381
Justice Hill,200.0,RB,2023,justicehill,5995
Josh Reynolds,202.0,WR,2023,joshreynolds,4171
Latavius Murray,203.0,RB,2023,lataviusmurray,1476
Noah Gray,204.0,TE,2023,noahgray,7828
Russell Wilson,131.5,QB,2023,russellwilson,1234
Zay Jones,134.0,WR,2023,zayjones,4080
Jalen Tolbert,220.3,WR,2023,jalentolbert,8117
Marvin Mims Jr.,144.5,WR,2023,marvinmims,9494
Durham Smythe,222.0,TE,2023,durhamsmythe,5008
Quez Watkins,223.0,WR,2023,quezwatkins,6927
Jordan Mason,225.0,RB,2023,jordanmason,8408
Justin Watson,152.0,WR,2023,justinwatson,5374
Nelson Agholor,230.0,WR,2023,nelsonagholor,2325
Jonathan Mingo,162.5,WR,2023,jonathanmingo,10225
Jauan Jennings,164.5,WR,2023,jauanjennings,7049
Kendre Miller,165.5,RB,2023,kendremiller,9757
Alec Pierce,168.0,WR,2023,alecpierce,8142
Jeff Wilson Jr.,168.5,RB,2023,jeffwilson,5284
Bryce Young,170.5,QB,2023,bryceyoung,9228
DJ Chark Jr.,171.0,WR,2023,djchark,4951
Jalin Hyatt,174.0,WR,2023,jalinhyatt,9497
Rashid Shaheed,178.0,WR,2023,rashidshaheed,8676
Curtis Samuel,179.0,WR,2023,curtissamuel,4082
Kyler Murray,179.5,QB,2023,kylermurray,5849
Isaiah Hodgins,189.5,WR,2023,isaiahhodgins,6920
Joshua Palmer,192.5,WR,2023,joshuapalmer,7670
Jimmy Garoppolo,195.0,QB,2023,jimmygaroppolo,1837
Tyler Conklin,196.5,TE,2023,tylerconklin,5133
Cedrick Wilson Jr.,197.0,WR,2023,cedrickwilson,5113
Hunter Henry,197.0,TE,2023,hunterhenry,3214
Melvin Gordon,259.3,RB,2023,melvingordon,2320
Tank Dell,200.0,WR,2023,tankdell,9502
Hayden Hurst,200.5,TE,2023,haydenhurst,4973
Hunter Renfrow,201.0,WR,2023,hunterrenfrow,5955
Dontayvion Wicks,203.0,WR,2023,dontayvionwicks,9486
Zamir White,203.0,RB,2023,zamirwhite,8139
Ty Chandler,203.5,RB,2023,tychandler,8230
Mac Jones,204.0,QB,2023,macjones,7527
Tucker Kraft,261.7,TE,2023,tuckerkraft,9484
Parris Campbell,205.0,WR,2023,parriscampbell,5880
Desmond Ridder,206.0,QB,2023,desmondridder,8159
Michael Mayer,209.5,TE,2023,michaelmayer,9482
Darius Slayton,212.0,WR,2023,dariusslayton,6149
Joe Flacco,50.0,QB,2023,joeflacco,19
DeVante Parker,213.0,WR,2023,devanteparker,2319
Justyn Ross,213.5,WR,2023,justynross,8140
Mike Gesicki,214.0,TE,2023,mikegesicki,4993
Zack Moss,216.5,RB,2023,zackmoss,6845
Sean Tucker,217.0,RB,2023,seantucker,9506
Chase Claypool,218.0,WR,2023,chaseclaypool,6886
Michael Wilson,222.0,WR,2023,michaelwilson,10232
Cordarrelle Patterson,222.0,RB,2023,cordarrellepatterson,1535
Trey McBride,223.0,TE,2023,treymcbride,8130
Demarcus Robinson,224.5,WR,2023,demarcusrobinson,3286
Evan Hull,225.0,RB,2023,evanhull,9220
Noah Fant,226.5,TE,2023,noahfant,5857
Joshua Kelley,228.5,RB,2023,joshuakelley,7045
Zach Ertz,228.5,TE,2023,zachertz,1339
Robert Woods,229.5,WR,2023,robertwoods,1352
Chase Brown,230.0,RB,2023,chasebrown,9224
John Metchie III,230.0,WR,2023,johnmetchie,8147
Josh Downs,231.0,WR,2023,joshdowns,9500
Wan'Dale Robinson,231.0,WR,2023,wandalerobinson,8126
Noah Brown,285.3,WR,2023,noahbrown,4234
Allen Robinson,236.0,WR,2023,allenrobinson,1992
Julio Jones,100.0,WR,2023,juliojones,947
Keaontay Ingram,252.0,RB,2023,keaontayingram,8221
Marvin Jones Jr.,255.0,WR,2023,marvinjones,1067
Mack Hollins,256.5,WR,2023,mackhollins,4177
Calvin Austin III,257.5,WR,2023,calvinaustin,8125
Cedric Tillman,257.5,WR,2023,cedrictillman,10444
Kendrick Bourne,258.0,WR,2023,kendrickbourne,4454
Terrace Marshall Jr.,258.5,WR,2023,terracemarshall,7565
Isaiah Spiller,260.0,RB,2023,isaiahspiller,8153
Deonte Harty,260.5,WR,2023,deonteharty,6234
Logan Thomas,262.5,TE,2023,loganthomas,2251
Cole Turner,263.5,TE,2023,coleturner,8214
Tutu Atwell,266.0,WR,2023,tutuatwell,7562
Chris Evans,266.0,RB,2023,chrisevans,7794
Pierre Strong Jr.,266.5,RB,2023,pierrestrong,8116
Jelani Woods,267.5,TE,2023,jelaniwoods,8219
Chase Edmonds,268.0,RB,2023,chaseedmonds,5000
Sam Darnold,268.0,QB,2023,samdarnold,4943
Trey Lance,272.5,QB,2023,treylance,7610
Zach Evans,276.0,RB,2023,zachevans,9222
Tyquan Thornton,277.0,WR,2023,tyquanthornton,8188
Trey Palmer,279.0,WR,2023,treypalmer,9492
Daniel Bellinger,280.5,TE,2023,danielbellinger,8225
Randall Cobb,281.0,WR,2023,randallcobb,928
Adam Trautman,281.0,TE,2023,adamtrautman,6869
Joshua Dobbs,285.0,QB,2023,joshuadobbs,4179
Luke Schoonmaker,287.5,TE,2023,lukeschoonmaker,10871
Will Levis,288.5,QB,2023,willlevis,9999
Dyami Brown,290.0,WR,2023,dyamibrown,7587
A.T. Perry,290.0,WR,2023,atperry,10863
Darnell Washington,293.0,TE,2023,darnellwashington,9479
Matt Breida,293.0,RB,2023,mattbreida,4455
Aidan O'Connell,294.5,QB,2023,aidanoconnell,10866
DeWayne McBride,295.0,RB,2023,dewaynemcbride,9512
Greg Dortch,295.0,WR,2023,gregdortch,5970
Trayveon Williams,295.5,RB,2023,trayveonwilliams,6144
Mike White,297.5,QB,2023,mikewhite,5089
DeMario Douglas,298.0,WR,2023,demariodouglas,9501
Trent Sherfield Sr.,299.0,WR,2023,trentsherfield,5154
Salvon Ahmed,302.0,RB,2023,salvonahmed,6918
Sterling Shepard,302.0,WR,2023,sterlingshepard,3200
Albert Okwuegbunam Jr.,302.0,TE,2023,albertokwuegbunam,6843
Kayshon Boutte,302.5,WR,2023,kayshonboutte,9504
Jimmy Graham,306.5,TE,2023,jimmygraham,616
Kalif Raymond,307.0,WR,2023,kalifraymond,3634
Jake Bobo,309.0,WR,2023,jakebobo,10867
James Robinson,311.0,RB,2023,jamesrobinson,6955
Braxton Berrios,313.0,WR,2023,braxtonberrios,5121
Myles Gaskin,252.0,RB,2023,mylesgaskin,5980
Laviska Shenault Jr.,314.0,WR,2023,laviskashenault,6814
Andrei Iosivas,314.0,WR,2023,andreiiosivas,10226
Kyle Trask,316.5,QB,2023,kyletrask,7605
Eric Gray,317.0,RB,2023,ericgray,10223
Israel Abanikanda,317.5,RB,2023,israelabanikanda,9227
Michael Carter,262.0,RB,2023,michaelcarter,7607
Devin Duvernay,320.5,WR,2023,devinduvernay,6847
Colt McCoy,268.0,QB,2023,coltmccoy,533
Chris Rodriguez Jr.,324.0,RB,2023,chrisrodriguez,10219
Austin Hooper,325.5,TE,2023,austinhooper,3202
Kylen Granson,280.0,TE,2023,kylengranson,7602
Robert Tonyan,328.0,TE,2023,roberttonyan,4602
Nick Westbrook-Ikhine,328.5,WR,2023,nickwestbrookikhine,7496
Deneric Prince,333.0,RB,2023,denericprince,10870
Clayton Tune,333.5,QB,2023,claytontune,10217
Tyler Scott,291.0,WR,2023,tylerscott,9490
C.J. Uzomah,295.0,TE,2023,cjuzomah,2460
Tom Brady,335.5,QB,2023,tombrady,167
Jacoby Brissett,349.5,QB,2023,jacobybrissett,3257
Dorian Thompson-Robinson,297.0,QB,2023,dorianthompsonrobinson,10862
Malik Davis,337.0,RB,2023,malikdavis,8800
Olamide Zaccheaus,301.0,WR,2023,olamidezaccheaus,6271
Gardner Minshew II,360.5,QB,2023,gardnerminshew,6011
Julius Chestnut,302.0,RB,2023,juliuschestnut,8254
Ronald Jones,339.0,RB,2023,ronaldjones,5052
DeeJay Dallas,305.0,RB,2023,deejaydallas,6931
Tyrion Davis-Price,341.0,RB,2023,tyriondavisprice,8211
Xavier Hutchinson,309.0,WR,2023,xavierhutchinson,10218
Boston Scott,342.5,RB,2023,bostonscott,5122
D'Ernest Johnson,354.5,RB,2023,dernestjohnson,6694
Zack Kuntz,310.0,TE,2023,zackkuntz,9483
Kene Nwangwu,312.0,RB,2023,kenenwangwu,7720
Jalen Guyton,313.0,WR,2023,jalenguyton,6421
Jaleel McLaughlin,313.0,RB,2023,jaleelmclaughlin,11439
Malik Willis,314.0,QB,2023,malikwillis,8161
Ronnie Bell,315.0,WR,2023,ronniebell,10221
Ross Dwelley,316.0,TE,2023,rossdwelley,5285
Kenny McIntosh,346.0,RB,2023,kennymcintosh,10216
Corey Clement,317.0,RB,2023,coreyclement,4651
Patrick Ricard,318.0,RB,2023,patrickricard,
Trenton Irwin,347.0,WR,2023,trentonirwin,6598
Jamal Agnew,320.0,WR,2023,jamalagnew,4198
Derius Davis,322.0,WR,2023,deriusdavis,10234
Kyle Juszczyk,323.0,RB,2023,kylejuszczyk,
Isaiah McKenzie,349.5,WR,2023,isaiahmckenzie,4197
Donald Parham Jr.,349.5,TE,2023,donaldparham,6074
Connor Heyward,326.0,TE,2023,connorheyward,8181
Mo Alie-Cox,367.5,TE,2023,moaliecox,4054
Brandon Powell,327.0,WR,2023,brandonpowell,5695
Denzel Mims,327.0,WR,2023,denzelmims,6849
Marquise Goodwin,328.0,WR,2023,marquisegoodwin,1346
Kenyan Drake,356.5,RB,2023,kenyandrake,3242
Samori Toure,330.0,WR,2023,samoritoure,8235
Brock Wright,331.0,TE,2023,brockwright,7891
Jalen Reagor,332.0,WR,2023,jalenreagor,6798
Zach Wilson,354.0,QB,2023,zachwilson,7538
Marquez Callaway,333.0,WR,2023,marquezcallaway,6989
Stetson Bennett IV,334.0,QB,2023,stetsonbennett,10857
Malik Cunningham,335.0,QB,2023,malikcunningham,
KaVontae Turpin,336.0,WR,2023,kavontaeturpin,8917
A.J. Rose Jr.,338.0,RB,2023,ajrose,7918
Matt Ryan,339.0,QB,2023,mattryan,24
Ben Sims,341.0,TE,2023,bensims,11082
Blaine Gabbert,380.0,QB,2023,blainegabbert,862
Jesper Horsted,342.0,TE,2023,jesperhorsted,6075
Brenden Knox,344.0,RB,2023,brendenknox,7858
Bailey Zappe,344.0,QB,2023,baileyzappe,8157
Tre Tucker,346.0,WR,2023,tretucker,10213
Jonnu Smith,361.5,TE,2023,jonnusmith,4144
Jameis Winston,362.0,QB,2023,jameiswinston,2306
Taylor Heinicke,373.0,QB,2023,taylorheinicke,2711
Scotty Miller,375.5,WR,2023,scottymiller,6290
Raheem Blackshear,350.0,RB,2023,raheemblackshear,8255
Jordan Akins,351.0,TE,2023,jordanakins,5032
Jason Brownlee,351.0,WR,2023,jasonbrownlee,11311
Davis Mills,352.0,QB,2023,davismills,7585
Ameer Abdullah,353.0,RB,2023,ameerabdullah,2359
JaMycal Hasty,354.0,RB,2023,jamycalhasty,6996
Skylar Thompson,354.0,QB,2023,skylarthompson,8206
Kenny Golladay,355.0,WR,2023,kennygolladay,4131
Tyler Johnson,356.0,WR,2023,tylerjohnson,6960
Ben Skowronek,357.0,WR,2023,benskowronek,7757
Colby Parkinson,359.0,TE,2023,colbyparkinson,6865
Zach Pascal,360.0,WR,2023,zachpascal,4319
La'Mical Perine,360.0,RB,2023,lamicalperine,6908
Josh Oliver,361.0,TE,2023,josholiver,5973
Jeremy Ruckert,394.5,TE,2023,jeremyruckert,8145
David Bell,362.0,WR,2023,davidbell,8118
Elijah Dotson,362.0,RB,2023,elijahdotson,11114
Josh,363.0,WR,2023,josh,
