AVG,year,player,fantasyPts,position,bucket,median,expected_diff,player_id
187.7,2023,Ryan Tannehill,87.0,QB,4,174.65,-87.65,1049
195.0,2023,Jimmy Garoppolo,71.1,QB,5,112.1,-41.0,1837
204.0,2023,Mac Jones,122.4,QB,5,112.1,10.3,7527
206.0,2023,Desmond Ridder,198.7,QB,5,112.1,86.6,8159
268.0,2023,Sam Darnold,26.3,QB,5,112.1,-85.8,4943
285.0,2023,Joshua Dobbs,218.7,QB,5,112.1,106.6,4179
288.5,2023,Will Levis,112.0,QB,5,112.1,-0.0999999999999943,9999
294.5,2023,Aidan O'Connell,136.8,QB,6,12.3,124.5,10866
297.0,2023,Dorian Thompson-Robinson,24.1,QB,6,12.3,11.8,10862
297.5,2023,Mike White,4.6,QB,6,12.3,-7.7,5089
314.0,2023,Malik Willis,5.1,QB,6,12.3,-7.2,8161
316.5,2023,Kyle Trask,-0.1,QB,6,12.3,-12.4,7605
333.5,2023,Clayton Tune,9.5,QB,6,12.3,-2.8,10217
335.0,2023,Malik Cunningham,0.0,QB,7,25.45,-25.45,
344.0,2023,Bailey Zappe,80.2,QB,7,25.45,54.75,8157
349.5,2023,Jacoby Brissett,22.9,QB,7,25.45,-2.55,3257
352.0,2023,Davis Mills,15.8,QB,7,25.45,-9.65,7585
354.0,2023,Zach Wilson,136.9,QB,7,25.45,111.45,7538
360.5,2023,Gardner Minshew,211.2,QB,7,25.45,185.75,6011
362.0,2023,Jameis Winston,15.0,QB,8,29.15,-14.15,2306
365.0,2023,Tyler Huntley,25.6,QB,8,29.15,-3.55,7083
369.0,2023,Tyrod Taylor,90.3,QB,8,29.15,61.15,827
373.0,2023,Taylor Heinicke,70.0,QB,8,29.15,40.85,2711
373.0,2023,Easton Stick,76.6,QB,8,29.15,47.45,6185
374.0,2023,C.J. Beathard,21.5,QB,8,29.15,-7.65,4127
380.0,2023,Blaine Gabbert,8.9,QB,9,17.9,-9.0,862
390.0,2023,Marcus Mariota,14.8,QB,9,17.9,-3.1,2307
415.0,2023,Jarrett Stidham,27.6,QB,9,17.9,9.70000000000001,6136
416.0,2023,Teddy Bridgewater,-0.2,QB,9,17.9,-18.1,2152
417.0,2023,Nick Mullens,74.7,QB,9,17.9,56.8,4464
418.0,2023,Jake Browning,149.1,QB,9,17.9,131.2,6111
421.0,2023,Drew Lock,32.1,QB,10,4.3,27.8,5854
422.0,2023,Cooper Rush,4.3,QB,10,4.3,0.0,4574
429.0,2023,Sean Clifford,1.3,QB,10,4.3,-3.0,10983
2.3,2023,Christian McCaffrey,395.3,RB,0,239.4,155.9,4034
4.3,2023,Austin Ekeler,193.8,RB,0,239.4,-45.6,4663
7.3,2023,Bijan Robinson,251.6,RB,0,239.4,12.2,9509
10.0,2023,Saquon Barkley,225.2,RB,0,239.4,-14.2,4866
10.3,2023,Nick Chubb,23.1,RB,0,239.4,-216.3,4988
16.8,2023,Tony Pollard,222.6,RB,0,239.4,-16.8,5967
20.0,2023,Derrick Henry,238.1,RB,1,227.8,10.3,3198
23.3,2023,Josh Jacobs,183.1,RB,1,227.8,-44.7,5850
30.3,2023,Rhamondre Stevenson,147.7,RB,1,227.8,-80.1,7611
33.0,2023,Travis Etienne Jr.,278.4,RB,1,227.8,50.6,7543
33.5,2023,Jahmyr Gibbs,244.1,RB,1,227.8,16.3,9221
35.7,2023,Joe Mixon,265.0,RB,1,227.8,37.2,4018
44.5,2023,Najee Harris,197.5,RB,2,193.55,3.94999999999999,7528
45.0,2023,Kenneth Walker III,198.9,RB,2,193.55,5.34999999999999,8151
47.0,2023,Breece Hall,288.5,RB,2,193.55,94.95,8155
48.0,2023,Dameon Pierce,76.7,RB,2,193.55,-116.85,8129
48.3,2023,Aaron Jones,137.0,RB,2,193.55,-56.55,4199
49.0,2023,Jonathan Taylor,156.4,RB,2,193.55,-37.15,6813
50.0,2023,James Cook,236.8,RB,3,169.05,67.75,8138
57.3,2023,Alexander Mattison,137.2,RB,3,169.05,-31.85,5987
61.3,2023,Miles Sanders,91.6,RB,3,169.05,-77.45,6151
62.3,2023,Javonte Williams,177.2,RB,3,169.05,8.14999999999998,7588
63.5,2023,Rachaad White,271.9,RB,3,169.05,102.85,8136
64.8,2023,D'Andre Swift,201.3,RB,3,169.05,32.25,6790
65.7,2023,Cam Akers,46.7,RB,4,151.8,-105.1,6938
65.8,2023,Isiah Pacheco,215.9,RB,4,151.8,64.1,8205
66.8,2023,David Montgomery,207.2,RB,4,151.8,55.4,5892
74.7,2023,James Conner,201.5,RB,4,151.8,49.7,4137
76.0,2023,Alvin Kamara,227.0,RB,4,151.8,75.2,4035
77.3,2023,Dalvin Cook,44.2,RB,4,151.8,-107.6,4029
87.0,2023,Khalil Herbert,112.5,RB,5,150.3,-37.8,7608
92.7,2023,Brian Robinson,200.0,RB,5,150.3,49.7,8154
93.0,2023,Raheem Mostert,269.7,RB,5,150.3,119.4,2749
93.0,2023,Antonio Gibson,131.4,RB,5,150.3,-18.9,6945
96.0,2023,De'Von Achane,193.7,RB,5,150.3,43.4,9226
96.3,2023,AJ Dillon,117.6,RB,5,150.3,-32.7,6828
105.3,2023,Jerick McKinnon,80.2,RB,6,106.55,-26.35,2161
107.7,2023,Zach Charbonnet,106.1,RB,6,106.55,-0.450000000000003,9753
110.0,2023,Jamaal Williams,60.8,RB,6,106.55,-45.75,4149
111.0,2023,Elijah Mitchell,47.5,RB,6,106.55,-59.05,7561
112.3,2023,Jaylen Warren,200.4,RB,6,106.55,93.85,8228
113.3,2023,Samaje Perine,125.3,RB,6,106.55,18.75,4147
116.0,2023,Kenneth Gainwell,96.7,RB,7,89.5,7.2,
120.3,2023,Rashaad Penny,4.8,RB,7,89.5,-84.7,4985
127.0,2023,Tank Bigsby,26.8,RB,7,89.5,-62.7,9225
130.0,2023,Damien Harris,19.0,RB,7,89.5,-70.5,5890
134.8,2023,Devin Singletary,163.1,RB,7,89.5,73.6,6130
135.3,2023,Tyler Allgeier,135.6,RB,7,89.5,46.1,8132
136.3,2023,Gus Edwards,189.0,RB,8,110.3,78.7,5248
139.0,2023,Ezekiel Elliott,176.5,RB,8,110.3,66.2,3164
143.0,2023,Jerome Ford,211.2,RB,8,110.3,100.9,8143
145.3,2023,Roschon Johnson,102.1,RB,8,110.3,-8.20000000000002,10235
152.0,2023,Kareem Hunt,118.5,RB,8,110.3,8.19999999999999,4098
154.7,2023,Clyde Edwards-Helaire,70.1,RB,8,110.3,-40.2,6820
155.3,2023,Tyjae Spears,153.8,RB,9,83.85,69.95,9508
161.3,2023,Kyren Williams,257.0,RB,9,83.85,173.15,8150
165.5,2023,Kendre Miller,43.3,RB,9,83.85,-40.55,9757
168.5,2023,Jeff Wilson Jr.,41.3,RB,9,83.85,-42.55,5284
172.7,2023,Chuba Hubbard,182.5,RB,9,83.85,98.65,7594
174.0,2023,Leonard Fournette,4.0,RB,9,83.85,-79.85,3969
174.7,2023,D'Onta Foreman,91.2,RB,10,74.3,16.9,4111
178.3,2023,Deon Jackson,8.0,RB,10,74.3,-66.3,7551
185.0,2023,Deuce Vaughn,15.0,RB,10,74.3,-59.3,9505
191.3,2023,Rico Dowdle,91.5,RB,10,74.3,17.2,7021
200.0,2023,Justice Hill,111.3,RB,10,74.3,37.0,5995
203.0,2023,Latavius Murray,82.9,RB,10,74.3,8.59999999999999,1476
203.0,2023,Zamir White,75.9,RB,11,56.85,19.05,8139
203.5,2023,Ty Chandler,101.0,RB,11,56.85,44.15,8230
216.5,2023,Zack Moss,167.6,RB,11,56.85,110.75,6845
217.0,2023,Sean Tucker,5.2,RB,11,56.85,-51.65,9506
222.0,2023,Cordarrelle Patterson,36.8,RB,11,56.85,-20.05,1535
225.0,2023,Jordan Mason,44.7,RB,11,56.85,-12.15,8408
225.0,2023,Evan Hull,1.7,RB,12,20.7,-19.0,9220
228.5,2023,Joshua Kelley,63.7,RB,12,20.7,43.0,7045
230.0,2023,Chase Brown,53.5,RB,12,20.7,32.8,9224
252.0,2023,Keaontay Ingram,14.0,RB,12,20.7,-6.7,8221
259.3,2023,Melvin Gordon III,21.7,RB,12,20.7,1.0,2320
260.0,2023,Isaiah Spiller,19.0,RB,12,20.7,-1.7,8153
262.0,2023,Michael Carter,58.8,RB,13,52.85,5.95,7607
266.0,2023,Chris Evans,2.1,RB,13,52.85,-50.75,7794
266.5,2023,Pierre Strong Jr.,44.8,RB,13,52.85,-8.05,8116
268.0,2023,Chase Edmonds,39.7,RB,13,52.85,-13.15,5000
276.0,2023,Zach Evans,1.9,RB,13,52.85,-50.95,9222
293.0,2023,Matt Breida,46.9,RB,13,52.85,-5.95,4455
295.5,2023,Trayveon Williams,14.9,RB,14,23.9,-9.0,6144
302.0,2023,Salvon Ahmed,42.9,RB,14,23.9,19.0,6918
302.0,2023,Julius Chestnut,0.0,RB,14,23.9,-23.9,8254
305.0,2023,DeeJay Dallas,12.2,RB,14,23.9,-11.7,6931
311.0,2023,James Robinson,1.0,RB,14,23.9,-22.9,6955
312.0,2023,Kene Nwangwu,1.3,RB,14,23.9,-22.6,7720
313.0,2023,Jaleel McLaughlin,106.0,RB,15,42.5,63.5,11439
317.0,2023,Eric Gray,13.0,RB,15,42.5,-29.5,10223
317.5,2023,Israel Abanikanda,18.3,RB,15,42.5,-24.2,9227
318.0,2023,Patrick Ricard,16.2,RB,15,42.5,-26.3,
323.0,2023,Kyle Juszczyk,38.5,RB,15,42.5,-4.0,
324.0,2023,Chris Rodriguez Jr.,39.9,RB,15,42.5,-2.6,10219
337.0,2023,Malik Davis,0.0,RB,16,16.7,-16.7,8800
341.0,2023,Tyrion Davis-Price,2.1,RB,16,16.7,-14.6,8211
342.5,2023,Boston Scott,17.8,RB,16,16.7,1.1,5122
350.0,2023,Raheem Blackshear,15.1,RB,16,16.7,-1.6,8255
353.0,2023,Ameer Abdullah,41.0,RB,16,16.7,24.3,2359
354.0,2023,JaMycal Hasty,0.0,RB,16,16.7,-16.7,6996
354.5,2023,D'Ernest Johnson,34.8,RB,17,13.4,21.4,6694
356.5,2023,Kenyan Drake,5.1,RB,17,13.4,-8.3,3242
360.0,2023,La'Mical Perine,14.0,RB,17,13.4,0.6,6908
362.0,2023,Elijah Dotson,3.9,RB,17,13.4,-9.5,11114
368.0,2023,Keaton Mitchell,69.9,RB,17,13.4,56.5,9511
378.0,2023,Anthony McFarland Jr.,3.1,RB,17,13.4,-10.3,6878
380.0,2023,Mike Boone,13.3,RB,18,10.4,2.9,5209
393.0,2023,Craig Reynolds,33.6,RB,18,10.4,23.2,6659
414.0,2023,Bam Knight,3.1,RB,18,10.4,-7.3,
423.0,2023,Patrick Taylor,30.0,RB,18,10.4,19.6,6963
424.0,2023,Hunter Luepke,12.7,RB,18,10.4,2.3,
445.0,2023,Alec Ingold,24.9,RB,18,10.4,14.5,
8.3,2023,Travis Kelce,221.4,TE,0,159.6,61.8,1466
37.3,2023,Mark Andrews,135.4,TE,0,159.6,-24.2,5012
46.0,2023,T.J. Hockenson,221.0,TE,0,159.6,61.4,5844
49.3,2023,George Kittle,203.2,TE,0,159.6,43.6,4217
56.7,2023,Darren Waller,113.2,TE,0,159.6,-46.4,2505
64.0,2023,Dallas Goedert,136.3,TE,0,159.6,-23.3,5022
74.0,2023,Kyle Pitts,137.3,TE,1,146.15,-8.84999999999999,7553
91.3,2023,David Njoku,205.2,TE,1,146.15,59.05,4033
92.0,2023,Evan Engram,234.3,TE,1,146.15,88.15,4066
100.7,2023,Pat Freiermuth,74.8,TE,1,146.15,-71.35,7600
103.3,2023,Dalton Kincaid,152.3,TE,1,146.15,6.15000000000001,10236
109.3,2023,Sam LaPorta,235.3,TE,1,146.15,89.15,10859
115.0,2023,Tyler Higbee,108.5,TE,2,113.45,-4.95,3271
115.3,2023,Dalton Schultz,152.5,TE,2,113.45,39.05,5001
133.0,2023,Jake Ferguson,177.1,TE,2,113.45,63.65,8110
138.3,2023,Dawson Knox,52.6,TE,2,113.45,-60.85,5906
138.7,2023,Juwan Johnson,97.8,TE,2,113.45,-15.65,7002
142.7,2023,Chigoziem Okonkwo,113.4,TE,2,113.45,-0.0499999999999971,
142.7,2023,Cole Kmet,181.1,TE,3,102.85,78.25,6826
152.7,2023,Gerald Everett,111.1,TE,3,102.85,8.25,4089
155.7,2023,Greg Dulcich,5.5,TE,3,102.85,-97.35,8172
158.3,2023,Isaiah Likely,101.1,TE,3,102.85,-1.75,8131
164.7,2023,Irv Smith Jr.,35.5,TE,3,102.85,-67.35,6126
170.3,2023,Luke Musgrave,75.2,TE,3,102.85,-27.65,9481
188.0,2023,Cade Otton,116.6,TE,4,72.05,44.55,8111
196.5,2023,Tyler Conklin,123.1,TE,4,72.05,51.05,5133
197.0,2023,Hunter Henry,119.9,TE,4,72.05,47.85,3214
199.3,2023,Taysom Hill,138.2,TE,4,72.05,66.15,4381
200.5,2023,Hayden Hurst,42.4,TE,4,72.05,-29.65,4973
204.0,2023,Noah Gray,70.6,TE,4,72.05,-1.45,7828
209.5,2023,Michael Mayer,69.4,TE,5,70.5,-1.09999999999999,9482
214.0,2023,Mike Gesicki,65.4,TE,5,70.5,-5.09999999999999,4993
222.0,2023,Durham Smythe,71.6,TE,5,70.5,1.09999999999999,5008
223.0,2023,Trey McBride,181.5,TE,5,70.5,111.0,8130
226.5,2023,Noah Fant,73.4,TE,5,70.5,2.90000000000001,5857
228.5,2023,Zach Ertz,51.7,TE,5,70.5,-18.8,1339
261.7,2023,Tucker Kraft,78.5,TE,6,51.7,26.8,9484
262.5,2023,Logan Thomas,128.8,TE,6,51.7,77.1,2251
263.5,2023,Cole Turner,23.0,TE,6,51.7,-28.7,8214
280.0,2023,Kylen Granson,73.0,TE,6,51.7,21.3,7602
280.5,2023,Daniel Bellinger,50.5,TE,6,51.7,-1.2,8225
281.0,2023,Adam Trautman,60.4,TE,6,51.7,8.7,6869
287.5,2023,Luke Schoonmaker,26.5,TE,7,36.75,-10.25,10871
293.0,2023,Darnell Washington,13.1,TE,7,36.75,-23.65,9479
295.0,2023,C.J. Uzomah,19.8,TE,7,36.75,-16.95,2460
302.0,2023,Albert Okwuegbunam,0.0,TE,7,36.75,-36.75,6843
306.5,2023,Jimmy Graham,33.9,TE,7,36.75,-2.85,616
310.0,2023,Zack Kuntz,0.0,TE,7,36.75,-36.75,9483
316.0,2023,Ross Dwelley,2.2,TE,8,28.1,-25.9,5285
325.5,2023,Austin Hooper,48.4,TE,8,28.1,20.3,3202
326.0,2023,Connor Heyward,39.7,TE,8,28.1,11.6,8181
328.0,2023,Robert Tonyan,22.2,TE,8,28.1,-5.9,4602
331.0,2023,Brock Wright,28.1,TE,8,28.1,0.0,7891
341.0,2023,Ben Sims,12.1,TE,8,28.1,-16.0,11082
342.0,2023,Jesper Horsted,1.4,TE,9,26.4,-25.0,6075
349.5,2023,Donald Parham Jr.,79.5,TE,9,26.4,53.1,6074
351.0,2023,Jordan Akins,28.2,TE,9,26.4,1.8,5032
359.0,2023,Colby Parkinson,61.7,TE,9,26.4,35.3,6865
361.0,2023,Josh Oliver,55.3,TE,9,26.4,28.9,5973
361.5,2023,Jonnu Smith,126.2,TE,9,26.4,99.8,4144
367.5,2023,Mo Alie-Cox,47.1,TE,10,21.15,25.95,4054
369.0,2023,Brycen Hopkins,12.8,TE,10,21.15,-8.35,6926
371.0,2023,Peyton Hendershot,7.8,TE,10,21.15,-13.35,8197
379.0,2023,Blake Bell,13.6,TE,10,21.15,-7.55,2422
390.0,2023,Foster Moreau,46.3,TE,10,21.15,25.15,5985
394.5,2023,Jeremy Ruckert,31.1,TE,10,21.15,9.95000000000001,8145
395.0,2023,Brenton Strange,14.5,TE,11,23.05,-8.55,9480
407.0,2023,Will Dissly,40.2,TE,11,23.05,17.15,5010
411.0,2023,Charlie Kolar,21.7,TE,11,23.05,-1.35,8127
413.0,2023,Drew Sample,50.3,TE,11,23.05,27.25,6001
425.0,2023,Tre' McKitty,0.0,TE,11,23.05,-23.05,7554
427.0,2023,Travis Vokolek,0.0,TE,11,23.05,-23.05,11381
440.0,2023,Luke Farrell,28.5,TE,12,23.2,5.3,7842
1.0,2023,Justin Jefferson,204.2,WR,0,273.95,-69.7500000000001,6794
2.3,2023,Ja'Marr Chase,263.0,WR,0,273.95,-10.95,7564
5.3,2023,Tyreek Hill,378.4,WR,0,273.95,104.45,3321
8.5,2023,CeeDee Lamb,405.2,WR,0,273.95,131.25,6786
9.5,2023,Stefon Diggs,273.8,WR,0,273.95,-0.150000000000034,2449
12.0,2023,A.J. Brown,293.6,WR,0,273.95,19.65,5859
14.8,2023,Amon-Ra St. Brown,332.9,WR,1,227.8,105.1,7547
15.3,2023,Garrett Wilson,217.2,WR,1,227.8,-10.6,8146
17.0,2023,Davante Adams,265.4,WR,1,227.8,37.6,2133
22.0,2023,Jaylen Waddle,198.6,WR,1,227.8,-29.2,7526
22.3,2023,Chris Olave,229.3,WR,1,227.8,1.5,8144
23.5,2023,DeVonta Smith,229.6,WR,1,227.8,1.79999999999998,7525
26.3,2023,Cooper Kupp,162.4,WR,2,226.2,-63.8,4039
27.8,2023,Deebo Samuel,243.7,WR,2,226.2,17.5,5872
29.0,2023,Calvin Ridley,227.9,WR,2,226.2,1.70000000000002,4981
29.7,2023,Tee Higgins,137.6,WR,2,226.2,-88.6,6801
31.7,2023,D.K. Metcalf,225.4,WR,2,226.2,-0.799999999999983,5846
36.3,2023,Amari Cooper,227.0,WR,2,226.2,0.800000000000011,2309
36.3,2023,Keenan Allen,274.9,WR,3,209.45,65.45,1479
44.0,2023,Brandon Aiyuk,251.2,WR,3,209.45,41.75,6803
44.0,2023,DJ Moore,288.5,WR,3,209.45,79.05,4983
49.3,2023,DeAndre Hopkins,223.6,WR,3,209.45,14.15,1426
51.0,2023,Mike Williams,50.2,WR,3,209.45,-159.25,4068
52.3,2023,Drake London,171.5,WR,3,209.45,-37.95,8112
55.7,2023,Terry McLaurin,203.2,WR,4,166.3,36.9,5927
58.3,2023,Christian Kirk,154.3,WR,4,166.3,-12.0,4950
59.3,2023,Chris Godwin,207.2,WR,4,166.3,40.9,4037
63.0,2023,Christian Watson,101.3,WR,4,166.3,-65.0,8167
65.3,2023,Tyler Lockett,198.4,WR,4,166.3,32.1,2374
67.0,2023,Jerry Jeudy,141.8,WR,4,166.3,-24.5,6783
68.0,2023,Mike Evans,282.5,WR,5,143.1,139.4,2216
71.0,2023,Gabe Davis,161.4,WR,5,143.1,18.3,6943
71.0,2023,Michael Pittman Jr.,248.2,WR,5,143.1,105.1,6819
72.3,2023,Diontae Johnson,152.7,WR,5,143.1,9.59999999999997,5937
72.5,2023,George Pickens,208.8,WR,5,143.1,65.7,8137
74.0,2023,Jahan Dotson,124.8,WR,5,143.1,-18.3,8119
74.3,2023,Zay Flowers,204.4,WR,6,146.4,58.0,9997
77.0,2023,Brandin Cooks,171.2,WR,6,146.4,24.8,2197
83.0,2023,Jordan Addison,221.3,WR,6,146.4,74.9,9756
85.7,2023,Jaxon Smith-Njigba,149.8,WR,6,146.4,3.40000000000001,9488
89.0,2023,Courtland Sutton,196.7,WR,6,146.4,50.3,5045
89.3,2023,Marquise Brown,134.7,WR,6,146.4,-11.7,5848
97.5,2023,Odell Beckham Jr.,109.5,WR,7,114.2,-4.7,2078
99.8,2023,Elijah Moore,136.1,WR,7,114.2,21.9,7596
100.0,2023,Julio Jones,36.4,WR,7,114.2,-77.8,947
101.0,2023,Rashod Bateman,76.5,WR,7,114.2,-37.7,7571
101.3,2023,Treylon Burks,39.9,WR,7,114.2,-74.3,8135
103.3,2023,Michael Thomas,89.8,WR,7,114.2,-24.4,3199
103.8,2023,Kadarius Toney,53.0,WR,8,123.0,-70.0,7606
107.7,2023,Skyy Moore,53.7,WR,8,123.0,-69.3,8168
109.0,2023,Nico Collins,258.4,WR,8,123.0,135.4,7569
110.3,2023,Quentin Johnston,94.0,WR,8,123.0,-29.0,9754
116.7,2023,JuJu Smith-Schuster,61.0,WR,8,123.0,-62.0,4040
117.3,2023,Jameson Williams,80.3,WR,8,123.0,-42.7,8148
121.3,2023,Rashee Rice,214.5,WR,9,117.9,96.6,10229
121.3,2023,Romeo Doubs,174.4,WR,9,117.9,56.5,8121
126.7,2023,Michael Gallup,87.8,WR,9,117.9,-30.1,5038
128.0,2023,Allen Lazard,60.1,WR,9,117.9,-57.8,5185
133.3,2023,Jakobi Meyers,214.1,WR,9,117.9,96.2,5947
133.7,2023,Adam Thielen,229.0,WR,9,117.9,111.1,1689
134.0,2023,Zay Jones,78.1,WR,10,99.6,-21.5,4080
136.0,2023,Marquez Valdes-Scantling,58.5,WR,10,99.6,-41.1,5086
137.3,2023,Tyler Boyd,146.8,WR,10,99.6,47.2,3225
140.0,2023,Jayden Reed,215.2,WR,10,99.6,115.6,10222
140.0,2023,Darnell Mooney,78.9,WR,10,99.6,-20.7,7090
144.5,2023,Marvin Mims Jr.,68.7,WR,10,99.6,-30.9,9494
151.7,2023,Van Jefferson,41.3,WR,11,74.25,-32.95,6853
152.0,2023,Justin Watson,91.0,WR,11,74.25,16.75,5374
153.3,2023,Donovan Peoples-Jones,28.5,WR,11,74.25,-45.75,6824
155.7,2023,K.J. Osborn,120.0,WR,11,74.25,45.75,7066
161.3,2023,Puka Nacua,298.5,WR,11,74.25,224.25,9493
162.5,2023,Jonathan Mingo,84.8,WR,11,74.25,10.55,10225
164.5,2023,Jauan Jennings,51.5,WR,12,94.7,-43.2,7049
168.0,2023,Alec Pierce,95.4,WR,12,94.7,0.700000000000003,8142
171.0,2023,DJ Chark Jr.,117.5,WR,12,94.7,22.8,4951
174.0,2023,Jalin Hyatt,60.3,WR,12,94.7,-34.4,9497
178.0,2023,Rashid Shaheed,151.6,WR,12,94.7,56.9,8676
179.0,2023,Curtis Samuel,157.2,WR,12,94.7,62.5,4082
187.3,2023,Khalil Shakir,113.1,WR,13,78.35,34.75,8134
188.0,2023,Mecole Hardman Jr.,27.7,WR,13,78.35,-50.65,5917
189.0,2023,Richie James,21.4,WR,13,78.35,-56.95,5137
189.5,2023,Isaiah Hodgins,62.0,WR,13,78.35,-16.35,6920
192.5,2023,Joshua Palmer,108.7,WR,13,78.35,30.35,7670
197.0,2023,Cedrick Wilson Jr.,69.6,WR,13,78.35,-8.75,5113
200.0,2023,Tank Dell,165.0,WR,14,90.55,74.45,9502
201.0,2023,Hunter Renfrow,50.5,WR,14,90.55,-40.05,5955
202.0,2023,Josh Reynolds,130.8,WR,14,90.55,40.25,4171
203.0,2023,Dontayvion Wicks,121.1,WR,14,90.55,30.55,9486
205.0,2023,Parris Campbell,30.4,WR,14,90.55,-60.15,5880
212.0,2023,Darius Slayton,151.0,WR,14,90.55,60.45,6149
213.0,2023,DeVante Parker,72.4,WR,15,60.7,11.7,2319
213.5,2023,Justyn Ross,11.3,WR,15,60.7,-49.4,8140
218.0,2023,Chase Claypool,21.7,WR,15,60.7,-39.0,6886
220.3,2023,Jalen Tolbert,60.8,WR,15,60.7,0.0999999999999943,8117
222.0,2023,Michael Wilson,112.5,WR,15,60.7,51.8,10232
223.0,2023,Quez Watkins,35.2,WR,15,60.7,-25.5,6927
224.5,2023,Demarcus Robinson,89.4,WR,16,47.55,41.85,3286
229.5,2023,Robert Woods,89.3,WR,16,47.55,41.75,1352
230.0,2023,Nelson Agholor,97.1,WR,16,47.55,49.55,2325
230.0,2023,John Metchie III,32.2,WR,16,47.55,-15.35,8147
231.0,2023,Josh Downs,157.1,WR,16,47.55,109.55,9500
231.0,2023,Wan'Dale Robinson,133.2,WR,16,47.55,85.65,8126
236.0,2023,Allen Robinson II,62.0,WR,17,50.1,11.9,1992
255.0,2023,Marvin Jones Jr.,8.4,WR,17,50.1,-41.7,1067
256.5,2023,Mack Hollins,43.1,WR,17,50.1,-7.0,4177
257.5,2023,Calvin Austin III,52.7,WR,17,50.1,2.6,8125
257.5,2023,Cedric Tillman,44.2,WR,17,50.1,-5.9,10444
258.0,2023,Kendrick Bourne,102.0,WR,17,50.1,51.9,4454
258.5,2023,Terrace Marshall Jr.,32.9,WR,18,55.85,-22.95,7565
260.5,2023,Deonte Harty,36.0,WR,18,55.85,-19.85,6234
266.0,2023,Tutu Atwell,108.4,WR,18,55.85,52.55,7562
277.0,2023,Tyquan Thornton,27.2,WR,18,55.85,-28.65,8188
279.0,2023,Trey Palmer,97.7,WR,18,55.85,41.85,9492
281.0,2023,Randall Cobb,14.9,WR,18,55.85,-40.95,928
285.3,2023,Noah Brown,101.6,WR,19,45.5,56.1,4234
290.0,2023,Dyami Brown,34.8,WR,19,45.5,-10.7,7587
290.0,2023,A.T. Perry,60.6,WR,19,45.5,15.1,10863
291.0,2023,Tyler Scott,37.9,WR,19,45.5,-7.6,9490
295.0,2023,Greg Dortch,64.5,WR,19,45.5,19.0,5970
298.0,2023,Demario Douglas,109.2,WR,19,45.5,63.7,9501
299.0,2023,Trent Sherfield,25.6,WR,20,25.7,-0.100000000000001,5154
301.0,2023,Olamide Zaccheaus,38.4,WR,20,25.7,12.7,6271
302.0,2023,Sterling Shepard,22.3,WR,20,25.7,-3.4,3200
302.5,2023,Kayshon Boutte,3.9,WR,20,25.7,-21.8,9504
307.0,2023,Kalif Raymond,97.4,WR,20,25.7,71.7,3634
309.0,2023,Jake Bobo,56.9,WR,20,25.7,31.2,10867
309.0,2023,Xavier Hutchinson,21.9,WR,21,21.7,0.199999999999999,10218
313.0,2023,Braxton Berrios,57.9,WR,21,21.7,36.2,5121
313.0,2023,Jalen Guyton,24.9,WR,21,21.7,3.2,6421
314.0,2023,Laviska Shenault Jr.,21.5,WR,21,21.7,-0.199999999999999,6814
314.0,2023,Andrei Iosivas,50.6,WR,21,21.7,28.9,10226
315.0,2023,Ronnie Bell,30.8,WR,21,21.7,9.1,10221
320.0,2023,Jamal Agnew,42.3,WR,22,17.7,24.6,4198
320.5,2023,Devin Duvernay,7.3,WR,22,17.7,-10.4,6847
322.0,2023,Derius Davis,31.7,WR,22,17.7,14.0,10234
327.0,2023,Brandon Powell,69.1,WR,22,17.7,51.4,5695
328.0,2023,Marquise Goodwin,14.0,WR,22,17.7,-3.7,1346
328.5,2023,Nick Westbrook-Ikhine,83.0,WR,22,17.7,65.3,7496
330.0,2023,Samori Toure,15.8,WR,23,22.5,-6.7,8235
332.0,2023,Jalen Reagor,22.5,WR,23,22.5,0.0,6798
333.0,2023,Marquez Callaway,0.0,WR,23,22.5,-22.5,6989
336.0,2023,KaVontae Turpin,59.7,WR,23,22.5,37.2,8917
346.0,2023,Tre Tucker,71.8,WR,23,22.5,49.3,10213
347.0,2023,Trenton Irwin,62.6,WR,23,22.5,40.1,6598
349.5,2023,Isaiah McKenzie,20.6,WR,24,18.6,2.0,4197
351.0,2023,Jason Brownlee,16.6,WR,24,18.6,-2.0,11311
356.0,2023,Tyler Johnson,8.8,WR,24,18.6,-9.8,6960
357.0,2023,Ben Skowronek,21.5,WR,24,18.6,2.9,7757
360.0,2023,Zach Pascal,5.9,WR,24,18.6,-12.7,4319
362.0,2023,David Bell,48.7,WR,24,18.6,30.1,8118
364.0,2023,Brandon Johnson,71.4,WR,25,20.85,50.55,8756
366.0,2023,Robbie Chosen,22.6,WR,25,20.85,1.75,3423
372.0,2023,Xavier Gipson,56.7,WR,25,20.85,35.85,11306
376.0,2023,Antoine Green,1.2,WR,25,20.85,-19.65,11053
378.0,2023,Jalen Nailor,5.9,WR,25,20.85,-14.95,8180
389.0,2023,Ihmir Smith-Marsette,26.5,WR,25,20.85,5.65,7559
390.0,2023,River Cracraft,27.1,WR,26,37.15,-10.05,4854
391.0,2023,Charlie Jones,14.7,WR,26,37.15,-22.45,10228
392.0,2023,Lil'Jordan Humphrey,47.2,WR,26,37.15,10.05,5938
