Player,AVG,year,fantasyPts,position,bucket,median,expected_diff
Kenneth Gainwell,128.0,2022,87.9,RB,7,89.5,-1.5999999999999943
Rachaad White,130.5,2022,144.8,RB,7,89.5,55.30000000000001
James Robinson,132.0,2022,88.6,RB,7,89.5,-0.9000000000000057
Alexander Mattison,134.5,2022,88.4,RB,7,89.5,-1.0999999999999943
Tyler Allgeier,145.5,2022,157.4,RB,7,89.5,67.9
Isiah Pacheco,146.3,2022,139.0,RB,7,89.5,49.5
Raheem Mostert,150.3,2022,170.4,RB,8,110.30000000000001,60.099999999999994
Khalil Herbert,150.5,2022,117.9,RB,8,110.30000000000001,7.599999999999994
J.D. McKissic,153.3,2022,53.8,RB,8,110.30000000000001,-56.500000000000014
Jamaal Williams,155.0,2022,227.9,RB,8,110.30000000000001,117.6
Brian Robinson,159.0,2022,112.7,RB,8,110.30000000000001,2.3999999999999915
Isaiah Spiller,166.5,2022,8.4,RB,8,110.30000000000001,-101.9
Zamir White,167.0,2022,7.0,RB,9,83.85,-76.85
Jerick McKinnon,191.5,2022,195.3,RB,9,83.85,111.45000000000002
Tyrion Davis-Price,197.0,2022,9.9,RB,9,83.85,-73.94999999999999
Mark Ingram,201.5,2022,52.1,RB,9,83.85,-31.749999999999993
Darrel Williams,202.3,2022,21.1,RB,9,83.85,-62.74999999999999
Eno Benjamin,202.5,2022,87.6,RB,9,83.85,3.75
Jeff Wilson,204.5,2022,162.5,RB,10,74.30000000000001,88.19999999999999
Sony Michel,208.7,2022,24.9,RB,10,74.30000000000001,-49.40000000000001
D'Onta Foreman,210.3,2022,128.9,RB,10,74.30000000000001,54.599999999999994
Mike Davis,211.8,2022,4.2,RB,10,74.30000000000001,-70.10000000000001
Kenyan Drake,212.3,2022,104.1,RB,10,74.30000000000001,29.799999999999983
Ronald Jones,212.3,2022,16.2,RB,10,74.30000000000001,-58.10000000000001
Gus Edwards,222.3,2022,61.3,RB,11,56.849999999999994,4.450000000000003
Rex Burkhead,226.3,2022,71.4,RB,11,56.849999999999994,14.550000000000011
Ameer Abdullah,227.5,2022,54.1,RB,11,56.849999999999994,-2.749999999999993
Chuba Hubbard,229.3,2022,89.8,RB,11,56.849999999999994,32.95
Zack Moss,231.0,2022,66.5,RB,11,56.849999999999994,9.650000000000006
D'Ernest Johnson,231.3,2022,5.4,RB,11,56.849999999999994,-51.449999999999996
Boston Scott,234.3,2022,46.2,RB,12,20.7,25.500000000000004
Jaylen Warren,235.0,2022,93.3,RB,12,20.7,72.6
Dontrell Hilliard,239.3,2022,77.2,RB,12,20.7,56.5
Chris Evans,240.0,2022,12.8,RB,12,20.7,-7.899999999999999
Trey Sermon,244.0,2022,1.9,RB,12,20.7,-18.8
Marlon Mack,245.7,2022,38.3,RB,12,20.7,17.599999999999998
Damien Williams,251.0,2022,0.2,RB,13,52.849999999999994,-52.64999999999999
Samaje Perine,253.7,2022,142.1,RB,13,52.849999999999994,89.25
Hassan Haskins,253.7,2022,26.0,RB,13,52.849999999999994,-26.849999999999994
Joshua Kelley,259.0,2022,64.8,RB,13,52.849999999999994,11.950000000000003
Kyren Williams,259.3,2022,30.5,RB,13,52.849999999999994,-22.349999999999994
Ty Montgomery,270.0,2022,10.3,RB,13,52.849999999999994,-42.55
Myles Gaskin,270.7,2022,9.4,RB,14,23.9,-14.499999999999998
Ke'Shawn Vaughn,273.0,2022,10.2,RB,14,23.9,-13.7
Ty Chandler,285.0,2022,2.0,RB,14,23.9,-21.9
Matt Breida,288.3,2022,59.8,RB,14,23.9,35.9
Jordan Mason,290.0,2022,31.8,RB,14,23.9,7.900000000000002
Brandon Bolden,300.0,2022,27.3,RB,14,23.9,3.400000000000002
Travis Homer,306.5,2022,45.1,RB,15,42.5,2.6000000000000014
DeeJay Dallas,308.0,2022,48.2,RB,15,42.5,5.700000000000003
Snoop Conner,311.0,2022,10.2,RB,15,42.5,-32.3
Julius Chestnut,312.0,2022,8.3,RB,15,42.5,-34.2
Trestan Ebner,316.0,2022,8.2,RB,15,42.5,-34.3
Pierre Strong,320.5,2022,27.2,RB,15,42.5,-15.3
Keaontay Ingram,327.0,2022,18.1,RB,16,16.7,1.4000000000000021
Jonathan Williams,330.0,2022,26.2,RB,16,16.7,9.5
Justin Jackson,330.5,2022,51.1,RB,16,16.7,34.400000000000006
Anthony McFarland,334.0,2022,6.1,RB,16,16.7,-10.6
Benny Snell,336.0,2022,18.7,RB,16,16.7,2.0
Kene Nwangwu,343.0,2022,5.5,RB,16,16.7,-11.2
Jerome Ford,343.5,2022,1.2,RB,17,13.4,-12.200000000000001
Tyler Badie,345.5,2022,9.4,RB,17,13.4,-4.0
Deon Jackson,350.0,2022,86.5,RB,17,13.4,73.1
Giovani Bernard,358.5,2022,4.7,RB,17,13.4,-8.7
Phillip Lindsay,372.0,2022,12.8,RB,17,13.4,-0.5999999999999996
Mike Boone,381.0,2022,28.8,RB,17,13.4,15.4
Antonio Williams,387.0,2022,0.0,RB,18,10.4,-10.4
Tony Jones,401.0,2022,10.4,RB,18,10.4,0.0
Craig Reynolds,402.0,2022,30.8,RB,18,10.4,20.4
Jaret Patterson,402.5,2022,7.8,RB,18,10.4,-2.6000000000000005
Duke Johnson,409.0,2022,0.4,RB,18,10.4,-10.0
Kyle Juszczyk,413.0,2022,53.6,RB,18,10.4,43.2
Ty Johnson,420.0,2022,42.8,RB,19,7.75,35.05
Salvon Ahmed,423.0,2022,14.2,RB,19,7.75,6.449999999999999
Kylin Hill,424.0,2022,0.7,RB,19,7.75,-7.05
Dare Ogunbowale,435.0,2022,48.7,RB,19,7.75,40.95
Trayveon Williams,442.0,2022,8.0,RB,19,7.75,0.25
Jonathan Ward,453.0,2022,5.2,RB,19,7.75,-2.55
Travis Kelce,13.3,2022,316.3,TE,0,159.6,156.70000000000002
Mark Andrews,22.3,2022,188.5,TE,0,159.6,28.900000000000006
Kyle Pitts,27.8,2022,75.6,TE,0,159.6,-84.0
George Kittle,50.5,2022,202.5,TE,0,159.6,42.900000000000006
Darren Waller,53.5,2022,84.8,TE,0,159.6,-74.8
Dalton Schultz,69.8,2022,144.7,TE,0,159.6,-14.900000000000006
Dallas Goedert,83.3,2022,143.2,TE,1,146.15,-2.950000000000017
T.J. Hockenson,84.0,2022,213.4,TE,1,146.15,67.25
Dawson Knox,102.8,2022,135.7,TE,1,146.15,-10.450000000000017
Zach Ertz,105.8,2022,111.6,TE,1,146.15,-34.55000000000001
Cole Kmet,115.0,2022,147.3,TE,1,146.15,1.1500000000000057
Pat Freiermuth,123.0,2022,148.2,TE,1,146.15,2.049999999999983
Irv Smith,137.5,2022,55.2,TE,2,113.45,-58.25
Hunter Henry,142.3,2022,103.9,TE,2,113.45,-9.549999999999997
Albert Okwuegbunam,147.5,2022,25.5,TE,2,113.45,-87.95
Mike Gesicki,148.8,2022,98.2,TE,2,113.45,-15.25
David Njoku,151.8,2022,144.0,TE,2,113.45,30.549999999999997
Gerald Everett,159.0,2022,137.5,TE,2,113.45,24.049999999999997
Robert Tonyan,163.0,2022,112.0,TE,3,102.85,9.150000000000006
Tyler Higbee,163.3,2022,152.0,TE,3,102.85,49.150000000000006
Noah Fant,167.8,2022,122.6,TE,3,102.85,19.75
Evan Engram,173.8,2022,174.9,TE,3,102.85,72.05000000000001
Hayden Hurst,180.5,2022,105.4,TE,3,102.85,2.5500000000000114
Austin Hooper,188.3,2022,97.4,TE,3,102.85,-5.449999999999989
Isaiah Likely,189.3,2022,91.3,TE,4,72.05,19.25
Brevin Jordan,195.0,2022,26.8,TE,4,72.05,-45.25
Logan Thomas,201.0,2022,77.3,TE,4,72.05,5.25
Mo Alie-Cox,214.0,2022,55.9,TE,4,72.05,-16.15
Cameron Brate,221.3,2022,37.4,TE,4,72.05,-34.65
Tyler Conklin,236.3,2022,131.5,TE,4,72.05,59.45
Jonnu Smith,241.3,2022,52.0,TE,5,70.5,-18.5
Taysom Hill,246.8,2022,128.2,TE,5,70.5,57.69999999999999
Daniel Bellinger,254.5,2022,75.1,TE,5,70.5,4.599999999999994
Kyle Rudolph,255.3,2022,11.8,TE,5,70.5,-58.7
Trey McBride,259.7,2022,61.5,TE,5,70.5,-9.0
C.J. Uzomah,264.3,2022,56.2,TE,5,70.5,-14.299999999999997
Greg Dulcich,276.0,2022,86.1,TE,6,51.7,34.39999999999999
Adam Trautman,277.7,2022,44.7,TE,6,51.7,-7.0
Donald Parham,282.0,2022,29.0,TE,6,51.7,-22.700000000000003
Jake Ferguson,288.0,2022,48.4,TE,6,51.7,-3.3000000000000043
Tommy Tremble,293.7,2022,54.4,TE,6,51.7,2.6999999999999957
Jody Fortson,299.5,2022,31.8,TE,6,51.7,-19.900000000000002
Foster Moreau,303.3,2022,87.5,TE,7,36.75,50.75
O.J. Howard,306.5,2022,36.5,TE,7,36.75,-0.25
Jelani Woods,308.0,2022,74.2,TE,7,36.75,37.45
Chase Allen,318.0,2022,0.0,TE,7,36.75,-36.75
Cade Otton,338.5,2022,93.1,TE,7,36.75,56.349999999999994
Harrison Bryant,340.5,2022,61.7,TE,7,36.75,24.950000000000003
Ian Thomas,341.0,2022,40.7,TE,8,28.1,12.600000000000001
Luke Farrell,346.0,2022,8.0,TE,8,28.1,-20.1
Chigoziem Okonkwo,352.0,2022,95.2,TE,8,28.1,67.1
Tommy Sweeney,356.0,2022,1.7,TE,8,28.1,-26.400000000000002
Kylen Granson,357.0,2022,61.2,TE,8,28.1,33.1
Tyler Davis,358.0,2022,6.6,TE,8,28.1,-21.5
Brycen Hopkins,359.0,2022,17.9,TE,9,26.4,-8.5
Quintin Morris,360.0,2022,22.4,TE,9,26.4,-4.0
Dan Arnold,366.0,2022,22.5,TE,9,26.4,-3.8999999999999986
Anthony Firkser,371.0,2022,19.0,TE,9,26.4,-7.399999999999999
Marcedes Lewis,381.0,2022,24.6,TE,9,26.4,-1.7999999999999972
Jeremy Ruckert,383.0,2022,1.8,TE,9,26.4,-24.599999999999998
Durham Smythe,383.5,2022,40.0,TE,10,21.15,18.85
Nick Vannett,385.0,2022,11.5,TE,10,21.15,-9.649999999999999
Maxx Williams,388.0,2022,4.8,TE,10,21.15,-16.349999999999998
Noah Gray,389.0,2022,70.0,TE,10,21.15,48.85
Grant Calcaterra,397.0,2022,13.1,TE,10,21.15,-8.049999999999999
Connor Heyward,398.0,2022,35.8,TE,10,21.15,14.649999999999999
Colby Parkinson,399.0,2022,69.2,TE,11,23.049999999999997,46.150000000000006
Josiah Deguara,400.0,2022,24.4,TE,11,23.049999999999997,1.3500000000000014
Jordan Akins,416.0,2022,116.5,TE,11,23.049999999999997,93.45
Drew Sample,419.0,2022,1.8,TE,11,23.049999999999997,-21.249999999999996
Will Dissly,425.0,2022,86.9,TE,11,23.049999999999997,63.85000000000001
Tyler Kroft,429.0,2022,9.7,TE,11,23.049999999999997,-13.349999999999998
Pharaoh Brown,430.0,2022,23.7,TE,12,23.2,0.5
Cole Turner,441.0,2022,4.3,TE,12,23.2,-18.9
Devin Asiasi,450.0,2022,2.5,TE,12,23.2,-20.7
Chris Manhertz,452.0,2022,10.2,TE,12,23.2,-13.0
Tanner Hudson,454.0,2022,23.2,TE,12,23.2,0.0
Ben Ellefson,455.0,2022,5.6,TE,12,23.2,-17.6
Parker Hesse,459.0,2022,17.9,TE,13,31.4,-13.5
Justin Jefferson,3.3,2022,365.3,WR,0,273.95000000000005,91.34999999999997
Cooper Kupp,4.0,2022,203.4,WR,0,273.95000000000005,-70.55000000000004
Ja'Marr Chase,6.3,2022,246.4,WR,0,273.95000000000005,-27.55000000000004
Stefon Diggs,10.3,2022,316.6,WR,0,273.95000000000005,42.64999999999998
Davante Adams,11.3,2022,335.5,WR,0,273.95000000000005,61.549999999999955
CeeDee Lamb,17.0,2022,301.6,WR,0,273.95000000000005,27.649999999999977
Deebo Samuel,19.0,2022,172.4,WR,1,227.8,-55.400000000000006
Tyreek Hill,22.0,2022,341.2,WR,1,227.8,113.39999999999998
Mike Evans,26.0,2022,226.3,WR,1,227.8,-1.5
A.J. Brown,26.8,2022,303.6,WR,1,227.8,75.80000000000001
Michael Pittman,28.5,2022,218.5,WR,1,227.8,-9.300000000000011
Tee Higgins,31.0,2022,218.9,WR,1,227.8,-8.900000000000006
Keenan Allen,31.0,2022,166.0,WR,2,227.45,-61.44999999999999
DJ Moore,35.5,2022,199.1,WR,2,227.45,-28.349999999999994
Mike Williams,36.3,2022,176.5,WR,2,227.45,-50.94999999999999
Courtland Sutton,37.8,2022,159.4,WR,2,227.45,-68.04999999999998
Jaylen Waddle,43.3,2022,261.2,WR,2,227.45,33.75
Terry McLaurin,44.3,2022,229.0,WR,2,227.45,1.5500000000000114
Gabe Davis,44.5,2022,173.6,WR,3,197.4,-23.80000000000001
Diontae Johnson,46.3,2022,176.7,WR,3,197.4,-20.700000000000017
Allen Robinson,48.8,2022,84.9,WR,3,197.4,-112.5
Marquise Brown,49.8,2022,156.0,WR,3,197.4,-41.400000000000006
Amon-Ra St. Brown,51.0,2022,267.6,WR,3,197.4,70.20000000000002
Brandin Cooks,53.3,2022,144.6,WR,3,197.4,-52.80000000000001
JuJu Smith-Schuster,55.8,2022,189.3,WR,4,164.2,25.100000000000023
Chris Godwin,56.5,2022,224.8,WR,4,164.2,60.60000000000002
Jerry Jeudy,58.3,2022,205.2,WR,4,164.2,41.0
Darnell Mooney,59.8,2022,101.5,WR,4,164.2,-62.69999999999999
Rashod Bateman,63.3,2022,55.5,WR,4,164.2,-108.69999999999999
Michael Thomas,64.5,2022,51.1,WR,4,164.2,-113.1
Adam Thielen,67.3,2022,178.0,WR,5,143.10000000000002,34.89999999999998
Elijah Moore,73.5,2022,88.1,WR,5,143.10000000000002,-55.00000000000003
Allen Lazard,78.5,2022,174.8,WR,5,143.10000000000002,31.69999999999999
Brandon Aiyuk,78.8,2022,229.8,WR,5,143.10000000000002,86.69999999999999
Amari Cooper,79.5,2022,248.0,WR,5,143.10000000000002,104.89999999999998
Christian Kirk,80.5,2022,243.9,WR,5,143.10000000000002,100.79999999999998
DeVonta Smith,81.8,2022,256.6,WR,6,141.4,115.20000000000002
Hunter Renfrow,83.0,2022,81.0,WR,6,141.4,-60.400000000000006
DeAndre Hopkins,83.5,2022,153.7,WR,6,141.4,12.299999999999983
Drake London,86.5,2022,182.6,WR,6,141.4,41.19999999999999
Chris Olave,99.5,2022,200.4,WR,6,141.4,59.0
Kadarius Toney,100.8,2022,59.3,WR,6,141.4,-82.10000000000001
Robert Woods,101.3,2022,117.7,WR,7,114.2,3.5
Tyler Lockett,103.3,2022,241.3,WR,7,114.2,127.10000000000001
Skyy Moore,108.8,2022,49.4,WR,7,114.2,-64.80000000000001
Treylon Burks,109.3,2022,94.1,WR,7,114.2,-20.10000000000001
George Pickens,112.5,2022,164.5,WR,7,114.2,50.3
Chase Claypool,115.5,2022,103.0,WR,7,114.2,-11.200000000000003
Marquez Valdes-Scantling,117.0,2022,122.4,WR,8,126.1,-3.6999999999999886
Tyler Boyd,117.0,2022,164.2,WR,8,126.1,38.099999999999994
Russell Gage,129.8,2022,123.6,WR,8,126.1,-2.5
Michael Gallup,130.5,2022,105.4,WR,8,126.1,-20.69999999999999
Garrett Wilson,134.3,2022,217.7,WR,8,126.1,91.6
Jahan Dotson,135.3,2022,128.6,WR,8,126.1,2.5
Jakobi Meyers,139.3,2022,182.3,WR,9,98.55000000000001,83.75
Julio Jones,139.5,2022,70.4,WR,9,98.55000000000001,-28.150000000000006
DJ Chark,140.5,2022,98.2,WR,9,98.55000000000001,-0.3500000000000085
Joshua Palmer,141.5,2022,167.3,WR,9,98.55000000000001,68.75
Mecole Hardman,142.0,2022,93.8,WR,9,98.55000000000001,-4.750000000000014
Jarvis Landry,144.8,2022,58.2,WR,9,98.55000000000001,-40.35000000000001
Romeo Doubs,145.5,2022,103.6,WR,10,101.9,1.6999999999999886
Isaiah McKenzie,151.8,2022,119.8,WR,10,101.9,17.89999999999999
Nico Collins,155.5,2022,97.1,WR,10,101.9,-4.800000000000011
DeVante Parker,157.8,2022,102.9,WR,10,101.9,1.0
Jalen Tolbert,162.3,2022,3.2,WR,10,101.9,-98.7
K.J. Osborn,165.5,2022,155.6,WR,10,101.9,53.69999999999999
Wan'Dale Robinson,169.0,2022,51.6,WR,11,74.25,-22.65
Kenny Golladay,173.5,2022,20.1,WR,11,74.25,-54.15
Alec Pierce,174.5,2022,112.3,WR,11,74.25,38.05
Robbie Chosen,177.0,2022,54.2,WR,11,74.25,-20.049999999999997
Jameson Williams,179.3,2022,15.1,WR,11,74.25,-59.15
Marvin Jones,179.5,2022,116.9,WR,11,74.25,42.650000000000006
Christian Watson,180.5,2022,164.1,WR,12,95.5,68.6
Corey Davis,187.0,2022,97.6,WR,12,95.5,2.0999999999999943
KJ Hamler,188.8,2022,25.8,WR,12,95.5,-69.7
Parris Campbell,190.8,2022,149.1,WR,12,95.5,53.599999999999994
Sammy Watkins,197.5,2022,48.5,WR,12,95.5,-47.0
Zay Jones,197.7,2022,196.1,WR,12,95.5,100.6
Van Jefferson,198.5,2022,78.9,WR,13,78.35,0.5500000000000114
Jamison Crowder,207.0,2022,12.0,WR,13,78.35,-66.35
Donovan Peoples-Jones,212.5,2022,163.1,WR,13,78.35,84.75
A.J. Green,212.7,2022,59.6,WR,13,78.35,-18.749999999999993
David Bell,215.5,2022,45.4,WR,13,78.35,-32.949999999999996
Kendrick Bourne,219.5,2022,88.3,WR,13,78.35,9.950000000000003
Devin Duvernay,221.3,2022,110.1,WR,14,82.2,27.89999999999999
Curtis Samuel,221.5,2022,178.2,WR,14,82.2,95.99999999999999
Randall Cobb,230.7,2022,81.7,WR,14,82.2,-0.5
Laviska Shenault,233.0,2022,72.7,WR,14,82.2,-9.5
Nick Westbrook-Ikhine,234.3,2022,82.7,WR,14,82.2,0.5
Cedrick Wilson,238.0,2022,26.4,WR,14,82.2,-55.800000000000004
Khalil Shakir,238.7,2022,32.1,WR,15,54.0,-21.9
Kyle Philips,244.7,2022,15.8,WR,15,54.0,-38.2
Sterling Shepard,247.0,2022,34.4,WR,15,54.0,-19.6
Terrace Marshall,248.3,2022,83.0,WR,15,54.0,29.0
Nelson Agholor,252.3,2022,79.2,WR,15,54.0,25.200000000000003
Danny Gray,254.3,2022,2.9,WR,15,54.0,-51.1
Quez Watkins,257.3,2022,86.4,WR,16,48.7,37.7
Bryan Edwards,260.7,2022,4.5,WR,16,48.7,-44.2
Velus Jones,262.7,2022,40.1,WR,16,48.7,-8.600000000000001
Byron Pringle,267.3,2022,35.5,WR,16,48.7,-13.200000000000003
Braxton Berrios,268.8,2022,53.6,WR,16,48.7,4.899999999999999
Jalen Guyton,271.7,2022,8.4,WR,16,48.7,-40.300000000000004
Noah Brown,272.0,2022,116.5,WR,17,54.85,61.65
Tutu Atwell,276.5,2022,63.2,WR,17,54.85,8.350000000000001
Marquez Callaway,279.3,2022,37.8,WR,17,54.85,-17.050000000000004
Jalen Reagor,280.7,2022,26.9,WR,17,54.85,-27.950000000000003
Mack Hollins,281.5,2022,154.8,WR,17,54.85,99.95000000000002
Justin Watson,282.3,2022,58.5,WR,17,54.85,3.6499999999999986
Amari Rodgers,283.5,2022,43.1,WR,18,54.4,-11.299999999999997
Montrell Washington,287.0,2022,7.2,WR,18,54.4,-47.199999999999996
Tyquan Thornton,288.0,2022,66.3,WR,18,54.4,11.899999999999999
James Proche,290.7,2022,14.2,WR,18,54.4,-40.2
Shi Smith,291.0,2022,63.6,WR,18,54.4,9.200000000000003
Olamide Zaccheaus,291.3,2022,112.0,WR,18,54.4,57.6
Zach Pascal,299.0,2022,36.0,WR,19,41.7,-5.700000000000003
Jamal Agnew,302.0,2022,68.3,WR,19,41.7,26.599999999999994
Ashton Dulin,302.3,2022,42.5,WR,19,41.7,0.7999999999999972
Jauan Jennings,303.7,2022,82.6,WR,19,41.7,40.89999999999999
Tyler Johnson,305.0,2022,0.0,WR,19,41.7,-41.7
Gunner Olszewski,305.0,2022,14.2,WR,19,41.7,-27.500000000000004
Demarcus Robinson,305.3,2022,105.8,WR,20,24.75,81.05
Andy Isabella,308.5,2022,4.2,WR,20,24.75,-20.55
Josh Reynolds,308.7,2022,103.9,WR,20,24.75,79.15
Equanimeous St. Brown,313.7,2022,64.7,WR,20,24.75,39.95
Juwann Winfree,315.0,2022,2.7,WR,20,24.75,-22.05
DeAndre Carter,316.0,2022,116.3,WR,20,24.75,91.55
James Washington,318.0,2022,0.0,WR,21,9.0,-9.0
Willie Snead,322.0,2022,0.0,WR,21,9.0,-9.0
Denzel Mims,323.0,2022,29.6,WR,21,9.0,20.6
Darius Slayton,323.0,2022,130.4,WR,21,9.0,121.4
Josh Gordon,323.5,2022,0.0,WR,21,9.0,-9.0
Lance McCutcheon,326.0,2022,0.0,WR,21,9.0,-9.0
Rashard Higgins,330.0,2022,0.0,WR,22,21.95,-21.95
DJ Turner,331.0,2022,2.6,WR,22,21.95,-19.349999999999998
Marquise Goodwin,332.0,2022,90.2,WR,22,21.95,68.25
Keelan Cole,337.0,2022,30.1,WR,22,21.95,8.150000000000002
N'Keal Harry,339.0,2022,24.6,WR,22,21.95,2.650000000000002
Ihmir Smith-Marsette,340.0,2022,2.4,WR,22,21.95,-19.55
Ray-Ray McCloud,342.0,2022,58.1,WR,23,22.25,35.85
Demetric Felton,344.0,2022,2.4,WR,23,22.25,-19.85
Tre'Quan Smith,345.0,2022,52.8,WR,23,22.25,30.549999999999997
Ben Skowronek,348.0,2022,84.3,WR,23,22.25,62.05
Dez Fitzpatrick,356.0,2022,0.0,WR,23,22.25,-22.25
Cole Beasley,358.0,2022,9.5,WR,23,22.25,-12.75
Dyami Brown,361.5,2022,32.8,WR,24,18.1,14.699999999999996
Tim Jones,363.0,2022,6.0,WR,24,18.1,-12.100000000000001
Erik Ezukanma,365.0,2022,1.3,WR,24,18.1,-16.8
Phillip Dorsett,366.0,2022,51.7,WR,24,18.1,33.6
Chris Conley,368.0,2022,8.6,WR,24,18.1,-9.500000000000002
Tylan Wallace,378.0,2022,7.3,WR,24,18.1,-10.8
KaVontae Turpin,379.0,2022,3.6,WR,25,26.8,-23.2
Deonte Harty,379.0,2022,3.3,WR,25,26.8,-23.5
T.Y. Hilton,380.0,2022,19.1,WR,25,26.8,-7.699999999999999
Kalif Raymond,384.0,2022,112.2,WR,25,26.8,85.4
Simi Fehoko,386.0,2022,5.4,WR,25,26.8,-21.4
Dante Pettis,394.0,2022,65.2,WR,25,26.8,38.400000000000006
Jalen Virgil,403.0,2022,15.5,WR,26,22.8,-7.300000000000001
Greg Dortch,404.0,2022,114.6,WR,26,22.8,91.8
Jared Bernhardt,405.0,2022,0.0,WR,26,22.8,-22.8
Chris Moore,406.0,2022,115.1,WR,26,22.8,92.3
Jaelon Darden,409.5,2022,4.8,WR,26,22.8,-18.0
Stanley Morgan,410.0,2022,0.0,WR,26,22.8,-22.8
Quintez Cephus,412.0,2022,3.5,WR,27,20.8,-17.3
Keke Coutee,415.0,2022,3.0,WR,27,20.8,-17.8
Damiere Byrd,418.0,2022,51.8,WR,27,20.8,30.999999999999996
Kendall Hinton,423.0,2022,56.4,WR,27,20.8,35.599999999999994
Steven Sims,427.0,2022,31.4,WR,27,20.8,10.599999999999998
Anthony Schwartz,432.0,2022,20.8,WR,27,20.8,0.0
Jeff Smith,434.0,2022,21.4,WR,28,21.4,0.0
KhaDarel Hodge,436.0,2022,39.2,WR,28,21.4,17.800000000000004
Jalen Nailor,437.0,2022,32.9,WR,28,21.4,11.5
Trent Taylor,446.0,2022,13.7,WR,28,21.4,-7.699999999999999
Tyrie Cleveland,451.0,2022,4.8,WR,28,21.4,-16.599999999999998
Trenton Irwin,457.0,2022,63.2,WR,28,21.4,41.800000000000004
David Sills V,458.0,2022,21.6,WR,29,9.0,12.600000000000001
Samori Toure,463.0,2022,19.2,WR,29,9.0,10.2
Dennis Houston,465.0,2022,3.6,WR,29,9.0,-5.4
Dareke Young,466.0,2022,4.4,WR,29,9.0,-4.6
Michael Woods,468.0,2022,9.0,WR,29,9.0,0.0
Patrick Mahomes,17.0,2023,300.2,QB,0,307.2,-7.0
Josh Allen,17.3,2023,412.3,QB,0,307.2,105.10000000000002
Jalen Hurts,18.0,2023,381.5,QB,0,307.2,74.30000000000001
Lamar Jackson,24.8,2023,348.2,QB,0,307.2,41.0
Joe Burrow,37.3,2023,155.2,QB,0,307.2,-152.0
Justin Herbert,41.3,2023,239.2,QB,0,307.2,-68.0
Justin Fields,44.0,2023,246.8,QB,1,286.7,-39.89999999999998
Joe Flacco,50.0,2023,108.8,QB,1,286.7,-177.89999999999998
Trevor Lawrence,55.7,2023,288.5,QB,1,286.7,1.8000000000000114
Dak Prescott,73.5,2023,351.8,QB,1,286.7,65.10000000000002
Tua Tagovailoa,77.0,2023,294.2,QB,1,286.7,7.5
Deshaun Watson,81.0,2023,88.8,QB,1,286.7,-197.89999999999998
Kirk Cousins,98.3,2023,162.7,QB,2,259.25,-96.55000000000001
Jared Goff,99.5,2023,305.1,QB,2,259.25,45.85000000000002
Daniel Jones,100.3,2023,65.0,QB,2,259.25,-194.25
Anthony Richardson,102.0,2023,71.7,QB,2,259.25,-187.55
Geno Smith,107.3,2023,237.5,QB,2,259.25,-21.75
Aaron Rodgers,109.3,2023,0.0,QB,2,259.25,-259.25
Brock Purdy,116.8,2023,310.6,QB,3,209.0,101.60000000000002
Matthew Stafford,121.3,2023,250.1,QB,3,209.0,41.099999999999994
Jordan Love,122.0,2023,330.6,QB,3,209.0,121.60000000000002
Kenny Pickett,129.7,2023,114.2,QB,3,209.0,-94.8
Russell Wilson,131.5,2023,271.1,QB,3,209.0,62.10000000000002
Derek Carr,137.0,2023,251.1,QB,3,209.0,42.099999999999994
C.J. Stroud,149.0,2023,286.0,QB,4,174.65,111.35
Sam Howell,157.0,2023,277.2,QB,4,174.65,102.54999999999998
Bryce Young,170.5,2023,174.4,QB,4,174.65,-0.25
Baker Mayfield,174.0,2023,286.1,QB,4,174.65,111.45000000000002
Kyler Murray,179.5,2023,149.4,QB,4,174.65,-25.25
Ryan Tannehill,187.7,2023,87.0,QB,4,174.65,-87.65
Jimmy Garoppolo,195.0,2023,71.1,QB,5,112.1,-41.0
Mac Jones,204.0,2023,122.4,QB,5,112.1,10.300000000000011
Desmond Ridder,206.0,2023,198.7,QB,5,112.1,86.6
Sam Darnold,268.0,2023,26.3,QB,5,112.1,-85.8
Joshua Dobbs,285.0,2023,218.7,QB,5,112.1,106.6
Will Levis,288.5,2023,112.0,QB,5,112.1,-0.09999999999999432
Aidan O'Connell,294.5,2023,136.8,QB,6,14.9,121.9
Dorian Thompson-Robinson,297.0,2023,24.1,QB,6,14.9,9.200000000000001
Mike White,297.5,2023,4.6,QB,6,14.9,-10.3
Malik Willis,314.0,2023,5.1,QB,6,14.9,-9.8
Kyle Trask,316.5,2023,-0.1,QB,6,14.9,-15.0
Clayton Tune,333.5,2023,9.5,QB,6,14.9,-5.4
Malik Cunningham,335.0,2023,0.0,QB,7,25.450000000000003,-25.450000000000003
Bailey Zappe,344.0,2023,80.2,QB,7,25.450000000000003,54.75
Jacoby Brissett,349.5,2023,22.9,QB,7,25.450000000000003,-2.5500000000000043
Davis Mills,352.0,2023,15.8,QB,7,25.450000000000003,-9.650000000000002
Zach Wilson,354.0,2023,136.9,QB,7,25.450000000000003,111.45
Gardner Minshew,360.5,2023,211.2,QB,7,25.450000000000003,185.75
Jameis Winston,362.0,2023,15.0,QB,8,29.150000000000002,-14.150000000000002
Tyler Huntley,365.0,2023,25.6,QB,8,29.150000000000002,-3.5500000000000007
Tyrod Taylor,369.0,2023,90.3,QB,8,29.150000000000002,61.14999999999999
Taylor Heinicke,373.0,2023,70.0,QB,8,29.150000000000002,40.849999999999994
