AVG,year,player,fantasyPts,position,bucket,median,expected_diff,sleeper_id,player_id
108.3,2018,Jimmy Garoppolo,49.0,QB,1,286.7,-237.7,8140,1837
110.7,2018,Philip Rivers,289.0,QB,2,259.25,29.75,8140,331
113.7,2018,Matt Ryan,360.5,QB,2,259.25,101.25,8140,24
115.3,2018,Patrick Mahomes,431.1,QB,2,259.25,171.85000000000002,8140,4046
121.3,2018,Jared Goff,326.3,QB,2,259.25,67.05000000000001,8140,3163
126.7,2018,Marcus Mariota,184.8,QB,2,259.25,-74.44999999999999,8140,2307
133.3,2018,Alex Smith,145.0,QB,2,259.25,-114.25,8140,268
138.7,2018,Derek Carr,238.7,QB,3,209.0,29.69999999999999,8140,2028
141.7,2018,Dak Prescott,301.9,QB,3,209.0,92.89999999999998,8140,3294
146.7,2018,Jameis Winston,215.8,QB,3,209.0,6.800000000000011,8140,2306
160.7,2018,Eli Manning,253.0,QB,3,209.0,44.0,8140,188
163.7,2018,Blake Bortles,192.2,QB,3,209.0,-16.80000000000001,8140,1979
166.7,2018,Andy Dalton,185.5,QB,3,209.0,-23.5,8140,829
167.0,2018,Case Keenum,233.9,QB,4,174.65,59.25,8140,1737
196.7,2018,Tyrod Taylor,43.4,QB,4,174.65,-131.25,8140,827
198.0,2018,Ryan Tannehill,152.7,QB,4,174.65,-21.950000000000017,8140,1049
208.0,2018,Joe Flacco,145.1,QB,4,174.65,-29.55000000000001,8140,19
221.3,2018,Baker Mayfield,256.1,QB,4,174.65,81.45000000000002,8140,4892
223.7,2018,Sam Darnold,187.4,QB,4,174.65,12.75,8140,4943
224.0,2018,Sam Bradford,20.7,QB,5,112.1,-91.4,8140,621
240.3,2018,Lamar Jackson,168.3,QB,5,112.1,56.20000000000002,8140,4881
253.3,2018,Nick Foles,82.2,QB,5,112.1,-29.89999999999999,8140,1029
260.3,2018,Josh Allen,222.1,QB,5,112.1,110.0,8140,4984
263.3,2018,Josh Rosen,134.9,QB,5,112.1,22.80000000000001,8140,4863
292.7,2018,Josh McCown,24.8,QB,5,112.1,-87.3,8140,208
311.0,2018,A.J. McCarron,0.1,QB,6,12.3,-12.2,8140,1895
321.0,2018,Ryan Fitzpatrick,177.8,QB,6,12.3,165.5,8140,333
330.0,2018,Teddy Bridgewater,8.2,QB,6,12.3,-4.100000000000001,8140,2152
331.5,2018,Jacoby Brissett,-0.6,QB,6,12.3,-12.9,8140,3257
427.0,2018,Brian Hoyer,-0.5,QB,6,12.3,-12.8,8140,345
436.0,2018,DeShone Kizer,9.4,QB,6,12.3,-2.9000000000000004,8140,4026
452.0,2018,Chad Kelly,-0.1,QB,7,25.450000000000003,-25.550000000000004,8140,4051
464.0,2018,C.J. Beathard,88.0,QB,7,25.450000000000003,62.55,8140,4127
489.0,2018,Chase Daniel,30.9,QB,7,25.450000000000003,5.449999999999996,8140,490
1.0,2018,Todd Gurley II,368.1,RB,0,239.4,128.70000000000005,8140,2315
4.0,2018,Ezekiel Elliott,331.1,RB,0,239.4,91.70000000000005,8140,3164
5.7,2018,Alvin Kamara,348.2,RB,0,239.4,108.8,8140,4035
7.0,2018,Saquon Barkley,383.8,RB,0,239.4,144.40000000000003,8140,4866
9.3,2018,Kareem Hunt,230.2,RB,0,239.4,-9.199999999999989,8140,4098
9.7,2018,Leonard Fournette,120.4,RB,0,239.4,-118.99999999999996,8140,3969
10.3,2018,Melvin Gordon III,271.5,RB,1,227.8,43.69999999999999,8140,2320
14.3,2018,Christian McCaffrey,383.2,RB,1,227.8,155.39999999999998,8140,4034
14.3,2018,Dalvin Cook,156.0,RB,1,227.8,-71.80000000000001,8140,4029
19.0,2018,Devonta Freeman,14.1,RB,1,227.8,-213.7,8140,2168
22.3,2018,Joe Mixon,243.7,RB,1,227.8,15.899999999999975,8140,4018
23.3,2018,Jordan Howard,182.0,RB,1,227.8,-45.80000000000001,8140,3306
28.0,2018,LeSean McCoy,127.2,RB,2,193.55,-66.35000000000001,8140,676
31.7,2018,Kenyan Drake,208.2,RB,2,193.55,14.649999999999975,8140,3242
35.0,2018,Alex Collins,114.6,RB,2,193.55,-78.95000000000002,8140,3327
39.3,2018,Derrick Henry,202.8,RB,2,193.55,9.25,8140,3198
42.7,2018,Jay Ajayi,43.4,RB,2,193.55,-150.15,8140,2452
43.7,2018,Mark Ingram II,144.5,RB,2,193.55,-49.05000000000001,8140,956
44.0,2018,Royce Freeman,103.3,RB,3,169.05,-65.75000000000001,8140,5046
45.3,2018,Lamar Miller,174.6,RB,3,169.05,5.549999999999983,8140,1048
50.0,2018,Dion Lewis,162.7,RB,3,169.05,-6.350000000000023,8140,788
60.0,2018,Carlos Hyde,100.4,RB,3,169.05,-68.65,8140,2257
63.3,2018,Rex Burkhead,51.7,RB,3,169.05,-117.35,8140,1387
63.3,2018,Tevin Coleman,193.6,RB,3,169.05,24.549999999999983,8140,2378
67.3,2018,Marshawn Lynch,79.0,RB,4,151.8,-72.80000000000001,8140,745
70.0,2018,Sony Michel,141.1,RB,4,151.8,-10.700000000000015,8140,4962
74.3,2018,Kerryon Johnson,141.4,RB,4,151.8,-10.400000000000006,8140,5068
74.7,2018,Rashaad Penny,70.4,RB,4,151.8,-81.4,8140,4985
76.7,2018,Jamaal Williams,112.4,RB,4,151.8,-39.400000000000006,8140,4149
79.7,2018,Tarik Cohen,235.9,RB,4,151.8,84.1,8140,4157
84.7,2018,Chris Carson,205.4,RB,5,150.3,55.099999999999994,8140,4273
87.3,2018,Isaiah Crowell,140.7,RB,5,150.3,-9.600000000000025,8140,1901
89.3,2018,Duke Johnson Jr.,128.0,RB,5,150.3,-22.30000000000001,8140,2382
93.0,2018,Ronald Jones,20.7,RB,5,150.3,-129.60000000000002,8140,5052
100.0,2018,Marlon Mack,178.1,RB,5,150.3,27.799999999999983,8140,4152
103.3,2018,David Johnson,248.6,RB,5,150.3,98.29999999999998,8140,2391
104.7,2018,James White,276.6,RB,6,106.55,170.05,8140,1848
112.7,2018,Peyton Barber,152.3,RB,6,106.55,45.750000000000014,8140,3594
113.0,2018,C.J. Anderson,67.4,RB,6,106.55,-39.14999999999999,8140,1451
115.0,2018,Nick Chubb,194.5,RB,6,106.55,87.95,8140,4988
128.3,2018,Giovani Bernard,95.9,RB,6,106.55,-10.649999999999991,8140,1386
130.0,2018,Ty Montgomery,73.3,RB,6,106.55,-33.25,8140,2399
136.3,2018,Theo Riddick,116.5,RB,7,89.5,27.0,8140,1517
137.7,2018,Corey Clement,79.1,RB,7,89.5,-10.400000000000006,8140,4651
138.0,2018,Bilal Powell,62.3,RB,7,89.5,-27.200000000000003,8140,818
138.3,2018,Chris Thompson,91.6,RB,7,89.5,2.0999999999999943,8140,1502
139.0,2018,Devontae Booker,89.8,RB,7,89.5,0.2999999999999971,8140,3209
139.7,2018,Matt Breida,164.5,RB,7,89.5,75.0,8140,4455
146.3,2018,Latavius Murray,129.9,RB,8,110.3,19.59999999999999,8140,1476
147.0,2018,Adrian Peterson,193.0,RB,8,110.3,82.69999999999999,8140,184
158.0,2018,D'Onta Foreman,10.7,RB,8,110.3,-99.6,8140,4111
162.3,2018,LeGarrette Blount,88.5,RB,8,110.3,-21.80000000000001,8140,730
163.7,2018,Jordan Wilkins,64.1,RB,8,110.3,-46.20000000000002,8140,5100
167.0,2018,Austin Ekeler,170.8,RB,8,110.3,60.5,8140,4663
169.0,2018,Nyheim Miller-Hines,160.8,RB,9,83.85,76.95000000000002,8140,5347
177.7,2018,Alfred Morris,70.1,RB,9,83.85,-13.75,8140,1170
179.0,2018,Doug Martin,125.9,RB,9,83.85,42.05000000000001,8140,1195
185.7,2018,T.J. Yeldon,175.1,RB,9,83.85,91.25,8140,2341
194.3,2018,Samaje Perine,6.7,RB,9,83.85,-77.14999999999999,8140,4147
195.0,2018,Javorius Allen,95.6,RB,9,83.85,11.75,8140,2430
197.3,2018,James Conner,280.0,RB,10,74.30000000000001,205.7,8140,4137
199.0,2018,Spencer Ware,79.0,RB,10,74.30000000000001,4.699999999999989,8140,1601
200.7,2018,Frank Gore,102.6,RB,10,74.30000000000001,28.299999999999983,8140,232
212.3,2018,Chris Ivory,78.0,RB,10,74.30000000000001,3.6999999999999886,8140,717
225.3,2018,Kalen Ballage,39.7,RB,10,74.30000000000001,-34.60000000000001,8140,4994
226.3,2018,Darren Sproles,61.0,RB,10,74.30000000000001,-13.300000000000011,8140,246
227.7,2018,John Kelly Jr.,12.1,RB,11,56.849999999999994,-44.74999999999999,8140,5076
230.7,2018,Kenneth Dixon,56.4,RB,11,56.849999999999994,-0.4499999999999957,8140,3208
238.0,2018,Chase Edmonds,63.1,RB,11,56.849999999999994,6.250000000000007,8140,5000
249.3,2018,Rod Smith,33.7,RB,11,56.849999999999994,-23.14999999999999,8140,
251.7,2018,Jonathan Stewart,1.7,RB,11,56.849999999999994,-55.14999999999999,8140,218
255.3,2018,Wayne Gallman,46.5,RB,11,56.849999999999994,-10.349999999999994,8140,4150
261.0,2018,Jonathan Williams,1.1,RB,12,20.7,-19.6,8140,3312
263.0,2018,Corey Grant,19.7,RB,12,20.7,-1.0,8140,2729
263.7,2018,Mike Gillislee,6.2,RB,12,20.7,-14.5,8140,1353
267.3,2018,Ameer Abdullah,5.9,RB,12,20.7,-14.8,8140,2359
269.0,2018,C.J. Prosise,4.9,RB,12,20.7,-15.8,8140,3204
273.0,2018,Elijah McGuire,90.2,RB,12,20.7,69.5,8140,4263
273.7,2018,Jaylen Samuels,89.5,RB,13,52.849999999999994,36.650000000000006,8140,5107
286.0,2018,Phillip Lindsay,222.8,RB,13,52.849999999999994,169.95000000000002,8140,5170
297.0,2018,Justin Jackson,61.1,RB,13,52.849999999999994,8.250000000000007,8140,5131
298.0,2018,Alfred Blue,97.3,RB,13,52.849999999999994,44.45,8140,1944
301.0,2018,Christine Michael,0.9,RB,13,52.849999999999994,-51.95,8140,1596
304.0,2018,Jalen Richard,160.6,RB,13,52.849999999999994,107.75,8140,3868
305.0,2018,Elijhaa Penny,15.5,RB,14,23.9,-8.399999999999999,8140,3803
306.0,2018,De'Angelo Henderson Sr.,1.9,RB,14,23.9,-22.0,8140,4239
308.0,2018,Mark Walton,12.5,RB,14,23.9,-11.4,8140,4997
311.3,2018,Marcus Murphy,38.6,RB,14,23.9,14.700000000000005,8140,2529
313.0,2018,Malcolm Brown,37.4,RB,14,23.9,13.5,8140,2588
317.5,2018,Wendell Smallwood,117.4,RB,14,23.9,93.5,8140,3309
318.0,2018,Kyle Juszczyk,71.4,RB,15,42.5,28.90000000000001,8140,
319.0,2018,J.D. McKissic,0.8,RB,15,42.5,-41.7,8140,3664
321.0,2018,Cameron Artis-Payne,17.4,RB,15,42.5,-25.1,8140,2477
334.5,2018,Jacquizz Rodgers,85.0,RB,15,42.5,42.5,8140,949
335.5,2018,DeAndre Washington,13.4,RB,15,42.5,-29.1,8140,3300
347.0,2018,Josh Adams,81.9,RB,15,42.5,39.400000000000006,8140,5136
351.0,2018,Kapri Bibbs,61.8,RB,16,16.7,45.099999999999994,8140,2001
357.0,2018,Jeremy McNichols,0.4,RB,16,16.7,-16.3,8140,4219
362.0,2018,Charcandrick West,11.6,RB,16,16.7,-5.1,8140,2024
364.0,2018,Mike Davis,136.8,RB,16,16.7,120.1,8140,2431
381.0,2018,Robert Turbin,2.3,RB,16,16.7,-14.4,8140,1232
383.0,2018,Trenton Cannon,48.7,RB,16,16.7,32.0,8140,5123
387.0,2018,Damien Williams,100.6,RB,17,13.4,87.19999999999999,8140,1833
389.0,2018,Ito Smith,97.7,RB,17,13.4,84.3,8140,5004
392.0,2018,Roc Thomas,7.1,RB,17,13.4,-6.300000000000001,8140,5274
407.0,2018,Benny Cunningham,3.9,RB,17,13.4,-9.5,8140,1564
410.0,2018,T.J. Logan,10.9,RB,17,13.4,-2.5,8140,4186
415.0,2018,Nick Bellore,5.5,RB,17,13.4,-7.9,8140,
426.0,2018,Raheem Mostert,40.6,RB,18,10.4,30.200000000000003,8140,2749
429.0,2018,Keith Ford,13.0,RB,18,10.4,2.5999999999999996,8140,5624
431.0,2018,Zach Zenner,57.1,RB,18,10.4,46.7,8140,2560
437.0,2018,Travaris Cadet,3.2,RB,18,10.4,-7.2,8140,1185
449.0,2018,Jamaal Charles,3.4,RB,18,10.4,-7.0,8140,323
450.0,2018,Stevan Ridley,18.8,RB,18,10.4,8.4,8140,811
468.0,2018,Byron Marshall,7.9,RB,19,7.75,0.1500000000000003,8140,3491
469.0,2018,Keith Smith,7.3,RB,19,7.75,-0.4500000000000002,8140,
477.0,2018,Zach Line,22.5,RB,19,7.75,14.75,8140,
482.0,2018,Mike Boone,6.8,RB,19,7.75,-0.9500000000000002,8140,5209
484.0,2018,Tyler Ervin,6.5,RB,19,7.75,-1.25,8140,3280
491.0,2018,Kenjon Barner,8.4,RB,19,7.75,0.6500000000000004,8140,1546
495.0,2018,Dwayne Washington,15.4,RB,20,23.5,-8.1,8140,3391
20.7,2018,Rob Gronkowski,133.2,TE,0,159.6,-26.40000000000001,8140,515
26.7,2018,Travis Kelce,296.6,TE,0,159.6,137.00000000000003,8140,1466
35.3,2018,Zach Ertz,280.3,TE,0,159.6,120.70000000000002,8140,1339
56.3,2018,Jimmy Graham,130.6,TE,0,159.6,-29.0,8140,616
67.3,2018,Evan Engram,124.3,TE,0,159.6,-35.3,8140,4066
82.3,2018,Trey Burton,147.1,TE,0,159.6,-12.5,8140,1793
83.0,2018,Kyle Rudolph,151.4,TE,1,146.15,5.25,8140,943
84.0,2018,Jordan Reed,121.8,TE,1,146.15,-24.35000000000001,8140,1500
106.7,2018,David Njoku,143.9,TE,1,146.15,-2.25,8140,4033
107.3,2018,Jack Doyle,62.5,TE,1,146.15,-83.65,8140,1706
115.0,2018,George Kittle,256.7,TE,1,146.15,110.54999999999998,8140,4217
134.0,2018,Tyler Eifert,38.9,TE,1,146.15,-107.25,8140,1388
153.0,2018,Austin Seferian-Jenkins,26.0,TE,2,113.45,-87.45,8140,2222
155.3,2018,Eric Ebron,224.2,TE,2,113.45,110.75,8140,2118
156.0,2018,Cameron Brate,94.9,TE,2,113.45,-18.549999999999997,8140,2214
162.7,2018,Jared Cook,193.6,TE,2,113.45,80.14999999999999,8140,367
163.3,2018,Austin Hooper,161.0,TE,2,113.45,47.55,8140,3202
164.7,2018,Charles Clay,39.4,TE,2,113.45,-74.05000000000001,8140,801
176.0,2018,Mike Gesicki,42.2,TE,3,102.85,-60.64999999999999,8140,4993
176.7,2018,Benjamin Watson,87.0,TE,3,102.85,-15.849999999999994,8140,663
181.3,2018,Ricky Seals-Jones,74.3,TE,3,102.85,-28.549999999999997,8140,4531
183.0,2018,Vance McDonald,135.0,TE,3,102.85,32.150000000000006,8140,1587
199.7,2018,Hayden Hurst,35.3,TE,3,102.85,-67.55,8140,4973
225.3,2018,Vernon Davis,73.7,TE,3,102.85,-29.14999999999999,8140,200
232.0,2018,Antonio Gates,73.3,TE,4,72.05,1.25,8140,322
233.0,2018,Dallas Goedert,90.4,TE,4,72.05,18.35000000000001,8140,5022
236.7,2018,Jake Butt,16.5,TE,4,72.05,-55.55,8140,4151
246.3,2018,Luke Willson,21.7,TE,4,72.05,-50.349999999999994,8140,1603
252.7,2018,Tyler Kroft,7.6,TE,4,72.05,-64.45,8140,2390
261.0,2018,Ryan Griffin,54.5,TE,4,72.05,-17.549999999999997,8140,1425
263.3,2018,Gerald Everett,84.6,TE,5,70.5,14.099999999999994,8140,4089
264.3,2018,Nick Vannett,73.9,TE,5,70.5,3.4000000000000057,8140,3258
268.0,2018,Adam Shaheen,15.8,TE,5,70.5,-54.7,8140,4085
275.0,2018,Virgil Green,46.0,TE,5,70.5,-24.5,8140,868
275.0,2018,Rico Gathers,7.5,TE,5,70.5,-63.0,8140,3372
284.7,2018,Tyler Higbee,65.2,TE,5,70.5,-5.299999999999997,8140,3271
285.5,2018,Jonnu Smith,63.8,TE,6,51.7,12.099999999999994,8140,4144
286.7,2018,Jesse James,84.3,TE,6,51.7,32.599999999999994,8140,2463
289.5,2018,Ed Dickson,45.2,TE,6,51.7,-6.5,8140,701
297.0,2018,Blake Jarwin,75.7,TE,6,51.7,24.0,8140,4571
312.5,2018,Garrett Celek,26.0,TE,6,51.7,-25.700000000000003,8140,1223
315.7,2018,Jordan Akins,39.5,TE,6,51.7,-12.200000000000005,8140,5032
316.0,2018,Mark Andrews,107.2,TE,7,36.75,70.45,8140,5012
317.0,2018,Jeff Heuerman,71.1,TE,7,36.75,34.349999999999994,8140,2397
318.5,2018,Jacob Hollister,9.2,TE,7,36.75,-27.55,8140,4421
329.0,2018,Michael Roberts,37.0,TE,7,36.75,0.25,8140,4164
338.5,2018,Chris Herndon,113.2,TE,7,36.75,76.45,8140,5009
348.0,2018,Marcedes Lewis,6.9,TE,7,36.75,-29.85,8140,111
378.0,2018,Josh Hill,40.5,TE,8,28.1,12.4,8140,1777
380.0,2018,Geoff Swaim,56.2,TE,8,28.1,28.1,8140,2545
381.0,2018,Seth DeValve,18.4,TE,8,28.1,-9.700000000000005,8140,3296
386.0,2018,Ian Thomas,81.3,TE,8,28.1,53.2,8140,4995
388.0,2018,Hakeem Valles,3.1,TE,8,28.1,-25.0,8140,3612
397.0,2018,Jermaine Gresham,18.4,TE,8,28.1,-9.700000000000005,8140,530
399.0,2018,Dion Sims,2.9,TE,9,26.4,-23.5,8140,1357
405.0,2018,Niles Paul,19.5,TE,9,26.4,-6.899999999999999,8140,918
406.0,2018,Nick Boyle,44.3,TE,9,26.4,17.9,8140,2474
408.0,2018,Dalton Schultz,23.6,TE,9,26.4,-2.799999999999997,8140,5001
423.0,2018,Jordan Leggett,31.4,TE,9,26.4,5.0,8140,4153
424.0,2018,Dwayne Allen,5.7,TE,9,26.4,-20.7,8140,1105
428.0,2018,Derek Carrier,19.7,TE,10,21.15,-1.4499999999999993,8140,1718
430.0,2018,Richard Rodgers,1.7,TE,10,21.15,-19.45,8140,2146
442.0,2018,Nick O'Leary,22.6,TE,10,21.15,1.4500000000000028,8140,2495
443.0,2018,Clive Walford,0.0,TE,10,21.15,-21.15,8140,2373
444.0,2018,Darren Fells,40.7,TE,10,21.15,19.550000000000004,8140,1592
446.0,2018,Dan Arnold,33.0,TE,10,21.15,11.85,8140,4741
458.0,2018,Neal Sterling,10.7,TE,11,23.049999999999997,-12.349999999999998,8140,2519
465.0,2018,A.J. Derby,13.8,TE,11,23.049999999999997,-9.249999999999996,8140,2503
466.0,2018,Demetrius Harris,46.4,TE,11,23.049999999999997,23.35,8140,1619
483.0,2018,Erik Swoope,34.7,TE,11,23.049999999999997,11.650000000000006,8140,1975
5.3,2018,Antonio Brown,323.7,WR,0,273.95000000000005,49.74999999999994,8140,536
9.3,2018,DeAndre Hopkins,337.5,WR,0,273.95000000000005,63.549999999999955,8140,1426
14.0,2018,Julio Jones,329.9,WR,0,273.95000000000005,55.94999999999993,8140,947
15.7,2018,Michael Thomas,319.5,WR,0,273.95000000000005,45.549999999999955,8140,3199
16.7,2018,Keenan Allen,260.1,WR,0,273.95000000000005,-13.850000000000025,8140,1479
19.0,2018,Davante Adams,327.6,WR,0,273.95000000000005,53.64999999999998,8140,2133
20.3,2018,A.J. Green,151.4,WR,1,227.8,-76.4,8140,830
23.7,2018,Mike Evans,286.4,WR,1,227.8,58.599999999999966,8140,2216
25.3,2018,Tyreek Hill,328.0,WR,1,227.8,100.2,8140,3321
27.7,2018,T.Y. Hilton,239.0,WR,1,227.8,11.199999999999989,8140,1110
30.0,2018,Stefon Diggs,264.3,WR,1,227.8,36.5,8140,2449
30.7,2018,Adam Thielen,307.3,WR,1,227.8,79.5,8140,1689
34.3,2018,Doug Baldwin,141.8,WR,2,226.2,-84.39999999999998,8140,988
35.3,2018,Amari Cooper,219.5,WR,2,226.2,-6.699999999999989,8140,2309
36.7,2018,Larry Fitzgerald,178.4,WR,2,226.2,-47.79999999999998,8140,223
42.0,2018,Jarvis Landry,214.6,WR,2,226.2,-11.599999999999994,8140,1825
42.3,2018,JuJu Smith-Schuster,296.9,WR,2,226.2,70.69999999999999,8140,4040
44.7,2018,Demaryius Thomas,156.7,WR,2,226.2,-69.5,8140,560
45.0,2018,Brandin Cooks,243.2,WR,3,209.45,33.75,8140,2197
48.3,2018,Allen Robinson II,155.3,WR,3,209.45,-54.14999999999998,8140,1992
49.0,2018,Golden Tate,180.9,WR,3,209.45,-28.549999999999983,8140,642
50.3,2018,Josh Gordon,138.7,WR,3,209.45,-70.75,8140,1244
53.3,2018,Marvin Jones Jr.,115.8,WR,3,209.45,-93.65,8140,1067
56.7,2018,Chris Hogan,106.2,WR,3,209.45,-103.25,8140,1329
60.7,2018,Marquise Goodwin,87.4,WR,4,166.3,-78.9,8140,1346
62.0,2018,Corey Davis,183.6,WR,4,166.3,17.299999999999983,8140,4036
66.7,2018,Michael Crabtree,132.7,WR,4,166.3,-33.60000000000002,8140,455
68.0,2018,Emmanuel Sanders,193.1,WR,4,166.3,26.799999999999983,8140,538
69.0,2018,Julian Edelman,205.7,WR,4,166.3,39.39999999999998,8140,344
74.0,2018,Alshon Jeffery,185.3,WR,4,166.3,19.0,8140,1149
78.7,2018,Sammy Watkins,115.1,WR,5,143.10000000000002,-28.00000000000003,8140,1817
82.0,2018,Devin Funchess,122.9,WR,5,143.10000000000002,-20.200000000000017,8140,
84.0,2018,Cooper Kupp,135.1,WR,5,143.10000000000002,-8.000000000000028,8140,4039
85.0,2018,Jamison Crowder,82.8,WR,5,143.10000000000002,-60.300000000000026,8140,2410
86.3,2018,Robert Woods,265.6,WR,5,143.10000000000002,122.5,8140,1352
91.3,2018,Robbie Chosen,160.4,WR,5,143.10000000000002,17.299999999999983,8140,3423
91.7,2018,Pierre Garcon,58.6,WR,6,146.4,-87.80000000000001,8140,269
95.7,2018,Nelson Agholor,164.8,WR,6,146.4,18.40000000000001,8140,2325
98.7,2018,Randall Cobb,88.3,WR,6,146.4,-58.10000000000001,8140,928
103.0,2018,Jordy Nelson,154.7,WR,6,146.4,8.299999999999983,8140,175
106.0,2018,Sterling Shepard,180.5,WR,6,146.4,34.099999999999994,8140,3200
109.3,2018,Kenny Stills,128.3,WR,6,146.4,-18.09999999999999,8140,1555
113.0,2018,Kelvin Benjamin,69.0,WR,7,114.2,-45.2,8140,2182
123.7,2018,DeVante Parker,60.9,WR,7,114.2,-53.3,8140,2319
129.0,2018,Mike Williams,178.2,WR,7,114.2,63.999999999999986,8140,4068
130.3,2018,Allen Hurns,61.5,WR,7,114.2,-52.7,8140,1984
135.3,2018,DJ Moore,161.3,WR,7,114.2,47.10000000000001,8140,4983
136.0,2018,Kenny Golladay,207.1,WR,7,114.2,92.9,8140,4131
136.7,2018,Cameron Meredith,26.4,WR,8,123.0,-96.6,8140,2699
142.7,2018,Keelan Cole Sr.,93.1,WR,8,123.0,-29.90000000000001,8140,4622
143.7,2018,Calvin Ridley,208.8,WR,8,123.0,85.80000000000001,8140,4981
146.0,2018,Tyler Lockett,220.4,WR,8,123.0,97.4,8140,2374
149.0,2018,Michael Gallup,95.7,WR,8,123.0,-27.299999999999997,8140,5038
150.7,2018,Josh Doctson,109.2,WR,8,123.0,-13.799999999999995,8140,3178
156.3,2018,John Brown,143.9,WR,9,117.9,26.0,8140,2238
157.0,2018,Chris Godwin,185.2,WR,9,117.9,67.29999999999998,8140,4037
157.7,2018,Rishard Matthews,7.4,WR,9,117.9,-110.5,8140,1046
158.3,2018,Anthony Miller,119.9,WR,9,117.9,2.0,8140,5013
164.7,2018,Dede Westbrook,177.5,WR,9,117.9,59.599999999999994,8140,4146
170.0,2018,Paul Richardson Jr.,59.1,WR,9,117.9,-58.8,8140,2279
173.7,2018,DeSean Jackson,151.3,WR,10,99.6,51.70000000000002,8140,147
174.0,2018,Mohamed Sanu,178.2,WR,10,99.6,78.6,8140,1071
177.3,2018,Tyrell Williams,137.8,WR,10,99.6,38.20000000000002,8140,2583
180.3,2018,John Ross,84.9,WR,10,99.6,-14.699999999999989,8140,4038
183.3,2018,Ted Ginn Jr.,52.5,WR,10,99.6,-47.099999999999994,8140,695
186.3,2018,Martavis Bryant,47.9,WR,10,99.6,-51.7,8140,1916
187.0,2018,Geronimo Allison,62.3,WR,11,74.25,-11.950000000000005,8140,3503
194.0,2018,Courtland Sutton,136.3,WR,11,74.25,62.05000000000001,8140,5045
196.0,2018,Christian Kirk,123.5,WR,11,74.25,49.25,8140,4950
199.3,2018,Danny Amendola,122.3,WR,11,74.25,48.05,8140,491
203.0,2018,James Washington,43.7,WR,11,74.25,-30.549999999999997,8140,5024
204.0,2018,Donte Moncrief,132.8,WR,11,74.25,58.55000000000001,8140,1971
205.3,2018,Mike Wallace,0.0,WR,12,94.7,-94.7,8140,365
208.0,2018,Jordan Matthews,62.0,WR,12,94.7,-32.7,8140,
209.7,2018,Taywan Taylor,89.6,WR,12,94.7,-5.1000000000000085,8140,4125
211.0,2018,Ryan Grant,74.4,WR,12,94.7,-20.299999999999997,8140,2093
215.7,2018,Quincy Enunwa,88.9,WR,12,94.7,-5.799999999999997,8140,1854
232.7,2018,Tre'Quan Smith,100.7,WR,12,94.7,6.0,8140,5026
235.3,2018,Albert Wilson,90.7,WR,13,78.35,12.350000000000009,8140,2025
235.7,2018,Terrelle Pryor Sr.,53.1,WR,13,78.35,-25.249999999999993,8140,1020
239.0,2018,Cole Beasley,150.2,WR,13,78.35,71.85,8140,1144
239.7,2018,Phillip Dorsett,81.9,WR,13,78.35,3.5500000000000114,8140,2334
248.0,2018,Brandon Marshall,30.6,WR,13,78.35,-47.74999999999999,8140,648
252.3,2018,Cordarrelle Patterson,92.5,WR,13,78.35,14.150000000000006,8140,
256.0,2018,Antonio Callaway,132.3,WR,14,90.55,41.750000000000014,8140,5310
258.7,2018,Corey Coleman,12.6,WR,14,90.55,-77.95,8140,3177
258.7,2018,Jermaine Kearse,80.1,WR,14,90.55,-10.450000000000005,8140,1290
258.7,2018,Dante Pettis,103.5,WR,14,90.55,12.950000000000005,8140,4992
263.0,2018,Terrance Williams,3.8,WR,14,90.55,-86.75,8140,1490
264.0,2018,Taylor Gabriel,153.9,WR,14,90.55,63.35000000000001,8140,1903
267.0,2018,Jaron Brown,60.6,WR,15,60.7,-0.1000000000000014,8140,1684
269.7,2018,Kevin White,13.2,WR,15,60.7,-47.5,8140,2312
269.7,2018,Tavon Austin,39.5,WR,15,60.7,-21.200000000000003,8140,1567
274.0,2018,Willie Snead IV,134.4,WR,15,60.7,73.7,8140,1911
276.7,2018,Jake Kumerow,24.3,WR,15,60.7,-36.400000000000006,8140,2821
282.0,2018,DJ Chark Jr.,31.4,WR,15,60.7,-29.300000000000004,8140,4951
282.0,2018,Chester Rogers,113.1,WR,16,47.55,65.55,8140,3582
282.7,2018,Zay Jones,163.2,WR,16,47.55,115.65,8140,4080
283.7,2018,Travis Benjamin,40.7,WR,16,47.55,-6.849999999999994,8140,1077
283.7,2018,Trent Taylor,53.5,WR,16,47.55,5.950000000000003,8140,4218
285.7,2018,Torrey Smith,48.0,WR,16,47.55,0.4500000000000028,8140,826
287.0,2018,Keke Coutee,62.7,WR,16,47.55,15.150000000000006,8140,5007
290.7,2018,Tyler Boyd,221.1,WR,17,50.1,171.0,8140,3225
292.0,2018,Laquon Treadwell,71.2,WR,17,50.1,21.1,8140,3155
292.7,2018,Curtis Samuel,138.8,WR,17,50.1,88.70000000000002,8140,4082
295.5,2018,Brice Butler,18.0,WR,17,50.1,-32.1,8140,1471
298.3,2018,Chad Williams,41.0,WR,17,50.1,-9.1,8140,4128
303.0,2018,J.J. Nelson,13.4,WR,17,50.1,-36.7,8140,2462
304.0,2018,J'Mon Moore,3.5,WR,18,55.85,-52.35,8140,5006
305.0,2018,Marquez Valdes-Scantling,111.0,WR,18,55.85,55.15,8140,5086
